Year,Month,Day, Inflow volume [m3 d-1], Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as PO4 [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as phosphorus [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3], Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3], Inflow concentration of Ca2+ [mg m-3], Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]"," *Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1983,10,23,104468.7758,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,24,310715.0943,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,25,209182.2092,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,26,170281.658,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,27,236583.8553,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,28,242700.2942,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,29,149730.4234,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,30,112053.16,,,,,,,,,,,,,,,,,,,,,,,,
1983,10,31,103000.8305,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,1,90278.63765,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,2,89544.66498,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,3,227776.1833,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,4,462402.7782,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,5,428150.7206,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,6,599411.0088,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,7,910126.1031,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,8,596964.4332,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,9,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,10,216277.2783,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,11,1529109.716,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,12,1842271.386,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,13,621430.1887,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,14,428150.7206,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,15,435490.4472,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,16,2356052.251,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,17,1237967.226,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,18,714400.0594,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,19,841621.9878,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,20,1030008.305,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,21,1110745.298,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,22,621430.1887,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,23,393898.6629,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,24,330287.6987,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,25,296035.6411,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,26,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,27,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,28,895446.6498,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,29,1957260.437,,,,,,,,,,,,,,,,,,,,,,,,
1983,11,30,709506.9083,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,1,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,2,540693.1957,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,3,530906.8935,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,4,978630.2184,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,5,1641652.191,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,6,3841123.607,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,7,2446575.546,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,8,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,9,611643.8865,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,10,567605.5267,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,11,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,12,4477233.249,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,13,2382964.582,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,14,1609846.709,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,15,1626972.738,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,16,919912.4053,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,17,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,18,464849.3537,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,19,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,20,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,21,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,22,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,23,1223287.773,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,24,1100958.996,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,25,1003095.974,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,26,954164.4629,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,27,905232.952,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,28,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,29,831835.6856,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,30,782904.1747,,,,,,,,,,,,,,,,,,,,,,,,
1983,12,31,758438.4193,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,1,733972.6638,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,2,685041.1529,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,3,660575.3974,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,4,636109.642,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,5,611643.8865,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,6,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,7,562712.3756,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,8,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,9,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,10,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,11,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,12,464849.3537,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,13,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,14,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,15,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,16,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,17,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,18,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,19,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,20,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,21,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,22,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,23,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,24,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,25,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,26,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,27,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,28,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,29,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,30,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,31,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,1,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,2,1052027.485,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,3,1467945.328,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,4,2201917.991,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,5,2446575.546,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,6,1957260.437,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,7,1712602.882,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,8,1516876.839,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,9,1370082.306,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,10,1223287.773,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,11,1712602.882,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,12,3669863.319,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,13,4893151.092,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,14,7339726.638,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,15,3205013.965,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,16,1419013.817,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,17,1159676.809,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,18,1409227.514,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,19,1054474.06,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,20,1125424.751,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,21,807369.9302,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,22,614090.462,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,23,797583.628,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,24,614090.462,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,25,533353.469,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,26,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,27,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,28,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,29,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,1,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,2,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,3,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,4,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,5,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,6,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,7,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,8,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,9,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,10,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,11,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,12,440383.5983,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,13,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,14,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,15,856301.4411,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,16,2935890.655,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,17,2236170.049,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,18,1069153.514,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,19,785350.7503,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,20,1766427.544,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,21,5773918.289,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,22,2412323.488,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,23,1125424.751,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,24,765778.1459,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,25,919912.4053,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,26,814709.6568,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,27,596964.4332,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,28,567605.5267,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,29,601857.5843,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,30,645895.9441,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,31,716846.635,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,1,1030008.305,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,2,1296685.039,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,3,1218394.622,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,4,1049580.909,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,5,4330438.716,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,6,1741961.789,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,7,1206161.744,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,8,861194.5922,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,9,802476.7791,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,10,555372.6489,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,11,464849.3537,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,12,411024.6917,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,13,369432.9074,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,14,386558.9363,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,15,425704.145,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,16,631216.4909,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,17,1044687.758,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,18,587178.131,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,19,481975.3826,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,20,508887.7136,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,21,396345.2385,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,22,315608.2454,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,23,313161.6699,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,24,508887.7136,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,25,3351808.498,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,26,1061813.787,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,27,609197.311,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,28,467295.9293,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,29,401238.3895,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,30,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,1,305821.9433,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,2,266676.7345,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,3,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,4,3523068.786,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,5,1976833.041,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,6,785350.7503,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,7,516227.4402,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,8,1098512.42,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,9,1196375.442,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,10,670361.6996,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,11,494208.2603,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,12,1619633.011,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,13,1086279.542,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,14,3278411.232,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,15,1017775.427,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,16,746205.5415,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,17,535800.0446,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,18,428150.7206,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,19,570052.1022,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,20,599411.0088,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,21,900339.8009,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,22,501547.9869,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,23,3792192.096,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,24,1957260.437,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,25,704613.7572,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,26,469742.5048,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,27,381665.7852,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,28,1000649.398,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,29,4966548.358,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,30,1186589.14,,,,,,,,,,,,,,,,,,,,,,,,
1984,5,31,694827.4551,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,1,516227.4402,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,2,396345.2385,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,3,374326.0585,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,4,357200.0297,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,5,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,6,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,7,244657.5546,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,8,205757.0034,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,9,182759.1933,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,10,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,11,152666.3141,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,12,136029.6004,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,13,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,14,300928.7922,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,15,237073.1704,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,16,156091.5198,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,17,167345.7673,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,18,9076795.276,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,19,2960356.411,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,20,663021.973,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,21,337627.4253,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,22,232669.3344,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,23,665468.5485,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,24,2838027.633,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,25,954164.4629,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,26,325394.5476,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,27,212607.4149,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,28,177132.0695,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,29,150219.7385,,,,,,,,,,,,,,,,,,,,,,,,
1984,6,30,139210.1486,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,1,124041.3802,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,2,112297.8176,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,3,97373.70673,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,4,102511.5154,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,5,168569.0551,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,6,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,7,264230.159,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,8,153400.2867,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,9,108383.2967,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,10,91746.58298,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,11,148996.4508,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,12,169792.3429,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,13,107893.9816,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,14,80247.67791,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,15,69972.06062,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,16,63855.62175,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,17,60675.07354,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,18,67280.82752,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,19,65323.56708,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,20,55781.92245,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,21,48686.85337,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,22,44527.67494,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,23,42081.09939,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,24,36209.31808,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,25,32539.45476,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,26,31560.82454,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,27,35720.00297,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,28,49910.14114,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,29,44283.01738,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,30,34986.03031,,,,,,,,,,,,,,,,,,,,,,,,
1984,7,31,30582.19433,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,1,28624.93389,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,2,27646.30367,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,3,31560.82454,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,4,30582.19433,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,5,98841.65206,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,6,52112.05913,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,7,506441.138,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,8,185939.7415,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,9,136518.9155,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,10,76333.15704,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,11,57983.84044,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,12,183737.8235,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,13,256890.4323,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,14,890553.4987,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,15,1521769.99,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,16,254443.8568,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,17,123307.4075,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,18,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,19,71929.32105,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,20,64100.27931,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,21,56026.58,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,22,55292.60734,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,23,332734.2743,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,24,153889.6018,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,25,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,26,58962.47066,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,27,53335.3469,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,28,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,29,45750.96271,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,30,108138.6391,,,,,,,,,,,,,,,,,,,,,,,,
1984,8,31,60430.41599,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,1,50888.77136,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,2,47708.22315,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,3,1125424.751,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,4,604304.1599,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,5,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,6,132115.0795,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,7,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,8,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,9,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,10,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,11,222638.3747,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,12,614090.462,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,13,486868.5337,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,14,5749452.533,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,15,1301578.19,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,16,932145.283,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,17,401238.3895,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,18,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,19,204044.4005,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,20,174440.8364,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,21,152910.9716,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,22,134316.9975,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,23,124286.0377,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,24,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,25,122084.1197,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,26,352306.8786,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,27,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,28,177866.0422,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,29,142146.0392,,,,,,,,,,,,,,,,,,,,,,,,
1984,9,30,123307.4075,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,1,139210.1486,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,2,264230.159,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,3,199395.907,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,4,153889.6018,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,5,125753.9831,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,6,110585.2147,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,7,103245.488,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,8,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,9,101043.57,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,10,102511.5154,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,11,100309.5974,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,12,96395.07651,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,13,94437.81608,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,14,91746.58298,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,15,89055.34987,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,16,86853.43188,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,17,86119.45922,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,18,89300.00743,,,,,,,,,,,,,,,,,,,,,,,,
1984,10,19,105936.7211,,,,,,,,,,,,,,,,,,,,,,,,
