,STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
607,02EC014,SEVERN RIVER ABOVE WASDELL FALLS,ON,5,A,,4.47753105e+01,-7.92971420e+01,5.31000000e+03,,0,1,494,647,10.0
608,02EC015,LAKE SIMCOE NEAR GAMEBRIDGE,ON,5,D,,4.44727783e+01,-7.91672211e+01,,,0,0,647,647,10.0
609,02EC016,TRENT CANAL LOCK 42 NEAR WASHAGO,ON,5,D,,4.47697182e+01,-7.93502808e+01,,,0,0,905,493,10.0
610,02EC017,LAKE COUCHICHING OUTFLOW AT WASHAGO,ON,5,D,,4.47666702e+01,-7.93333282e+01,3.70000000e+03,,0,0,647,647,10.0
611,02EC018,PEFFERLAW BROOK NEAR UDORA,ON,5,A,,4.42675285e+01,-7.91946106e+01,3.47000000e+02,,0,1,647,647,10.0
612,02EC019,BLACK RIVER NEAR VANKOUGHNET,ON,5,A,,4.49925613e+01,-7.90495605e+01,3.54000000e+02,,0,1,647,647,10.0
613,02EC020,HAWKESTONE CREEK AT HAWKESTONE,ON,5,A,,4.44969711e+01,-7.94679718e+01,4.02000008e+01,,0,1,647,647,10.0
614,02EC021,UXBRIDGE BROOK NEAR UXBRIDGE,ON,5,A,,4.41380806e+01,-7.91127625e+01,4.05999985e+01,,0,1,480,647,10.0
615,02EC022,HEAD RIVER NEAR SEBRIGHT,ON,5,A,,4.47256088e+01,-7.90704422e+01,2.33000000e+02,,0,1,480,647,10.0
616,02EC101,UXBRIDGE BROOK AT UXBRIDGE,ON,5,D,,4.41124992e+01,-7.91222229e+01,2.42999992e+01,,0,0,480,647,10.0
617,02EC103,PEFFERLAW BROOK NEAR UDORA,ON,5,D,,4.42677803e+01,-7.91949997e+01,3.32000000e+02,,0,0,485,485,10.0
618,02EC918,SEVERN RIVER ABOVE SPARROW LAKE,ON,5,D,,4.47730598e+01,-7.93530579e+01,,,0,0,647,647,10.0
619,02ED001,NOTTAWASAGA RIVER NEAR NICOLSTON,ON,5,D,,4.41961098e+01,-7.98016663e+01,1.08000000e+03,,0,0,477,477,
620,02ED003,NOTTAWASAGA RIVER NEAR BAXTER,ON,5,A,D,4.42498093e+01,-7.98214188e+01,1.23000000e+03,,0,1,480,647,10.0
621,02ED004,BAILEY CREEK NEAR BEETON,ON,5,D,D,4.41188889e+01,-7.97619400e+01,2.07000000e+02,,0,0,485,485,10.0
622,02ED005,MAD RIVER NEAR GLENCAIRN,ON,5,D,D,4.43044395e+01,-8.00019379e+01,2.95000000e+02,,0,0,,,10.0
623,02ED006,O.W.R.C. RESEARCH STATION NO. 1 NEAR STAYNER,ON,5,D,,4.43783302e+01,-8.00975037e+01,,,0,0,,,
624,02ED007,COLDWATER RIVER AT COLDWATER,ON,5,A,D,4.47071915e+01,-7.96437531e+01,1.68000000e+02,,0,1,647,647,10.0
625,02ED008,O.W.R.C. RESEARCH STATION NO. 2 NEAR STAYNER,ON,5,D,,4.43772202e+01,-8.00963898e+01,,,0,0,,,
626,02ED009,WILLOW CREEK ABOVE LITTLE LAKE,ON,5,D,,4.44247208e+01,-7.96441727e+01,9.48000031e+01,,0,0,480,647,10.0
627,02ED010,WILLOW CREEK AT MIDHURST,ON,5,A,,4.44441719e+01,-7.97297211e+01,1.27000000e+02,,0,0,480,647,10.0
628,02ED011,WYE RIVER AT WYEBRIDGE,ON,5,D,,4.46938896e+01,-7.98827820e+01,1.68000000e+02,,0,0,,,10.0
629,02ED012,LAKE HURON AT COLLINGWOOD,ON,5,A,,4.45084190e+01,-8.02200775e+01,,,0,0,647,218,46.0
630,02ED013,WYE RIVER NEAR WYEVALE,ON,5,A,D,4.46497803e+01,-7.99037476e+01,1.21000000e+02,,0,1,480,647,10.0
631,02ED014,PINE RIVER NEAR EVERETT,ON,5,A,D,4.42000313e+01,-7.99599991e+01,1.90000000e+02,,0,1,480,647,10.0
632,02ED015,MAD RIVER AT AVENING,ON,5,A,D,4.43073616e+01,-8.00720291e+01,2.44000000e+02,,0,1,480,647,10.0
633,02ED016,TRIBUTARY TO WYE RIVER BELOW ELMVALE,ON,5,D,,4.45924988e+01,-7.98708267e+01,1.53000002e+01,,0,0,485,647,10.0
634,02ED017,HOGG CREEK NEAR VICTORIA HARBOUR,ON,5,A,D,4.47260590e+01,-7.97789688e+01,6.51999969e+01,,0,1,480,647,10.0
635,02ED018,STURGEON RIVER AT STURGEON BAY,ON,5,D,D,4.47302818e+01,-7.97197189e+01,1.03000000e+02,,0,0,485,647,10.0
636,02ED019,COPELAND CREEK NEAR PENETAGUISHENE,ON,5,D,D,4.47636108e+01,-7.99527817e+01,2.07999992e+01,,0,0,485,647,10.0
637,02ED020,MATCHEDASH BAY BELOW HIGHWAY 69,ON,5,D,,4.47588882e+01,-7.97008286e+01,,,0,0,480,647,10.0
638,02ED021,MATCHEDASH BAY ABOVE HIGHWAY 69,ON,5,D,,4.47580605e+01,-7.96986084e+01,,,0,0,480,647,10.0
639,02ED022,NORTH RIVER NEAR COLDWATER,ON,5,D,,4.47394409e+01,-7.96366730e+01,,,0,0,480,647,10.0
640,02ED023,NORTH RIVER NEAR LOVERING,ON,5,D,,4.47683296e+01,-7.96200027e+01,,,0,0,480,647,10.0
641,02ED024,NORTH RIVER AT THE FALLS,ON,5,A,D,4.47676697e+01,-7.95782776e+01,2.44000000e+02,,0,1,480,647,10.0
642,02ED025,BLACK ASH CREEK AT COLLINGWOOD,ON,5,D,D,4.45013885e+01,-8.02380600e+01,3.05000000e+01,,0,0,485,647,10.0
643,02ED026,NOTTAWASAGA RIVER AT HOCKLEY,ON,5,A,,4.40247498e+01,-7.99698868e+01,1.76000000e+02,,0,1,480,647,10.0
644,02ED027,NOTTAWASAGA RIVER NEAR EDENVALE,ON,5,A,D,4.44850006e+01,-7.99660034e+01,2.69000000e+03,,0,1,647,647,10.0
645,02ED028,SILVER CREEK NEAR ORILLIA,ON,5,D,,4.46679993e+01,-7.94566727e+01,2.40000000e+01,,0,0,906,647,10.0
646,02ED029,INNISFIL CREEK NEAR ALLISTON,ON,5,A,,4.41312218e+01,-7.97809677e+01,4.79000000e+02,,0,1,480,647,10.0
647,02ED030,SILVER CREEK AT ORILLIA,ON,5,A,,4.46468086e+01,-7.94520264e+01,1.05000000e+01,,0,1,480,647,10.0
648,02ED031,PRETTY RIVER AT COLLINGWOOD,ON,5,A,,4.45000610e+01,-8.01987228e+01,6.81999969e+01,,0,1,480,647,10.0
649,02ED032,WILLOW CREEK NEAR MINESING,ON,5,A,,4.44425011e+01,-7.97994995e+01,2.31000000e+02,,0,1,480,647,10.0
650,02ED033,LAKE HURON AT MIDLAND,ON,5,A,,4.47527809e+01,-7.98880615e+01,,,0,0,647,218,46.0
651,02ED100,BEETON CREEK NEAR TOTTENHAM,ON,5,A,,4.40491409e+01,-7.98033905e+01,8.60000000e+01,,0,1,480,647,10.0
652,02ED101,NOTTAWASAGA RIVER NEAR ALLISTON,ON,5,A,,4.41105804e+01,-7.98902817e+01,3.28000000e+02,,0,1,480,647,10.0
653,02ED102,BOYNE RIVER AT EARL ROWE PARK,ON,5,A,,4.41525002e+01,-7.98966370e+01,2.16000000e+02,,0,1,480,647,10.0
654,02FA001,SAUBLE RIVER AT SAUBLE FALLS,ON,5,A,D,4.46775284e+01,-8.12560577e+01,9.13000000e+02,,0,1,647,647,10.0
655,02FA002,STOKES RIVER NEAR FERNDALE,ON,5,A,D,4.50369682e+01,-8.13363571e+01,5.05000000e+01,,0,1,647,647,10.0
656,02FA003,LAKE HURON AT TOBERMORY,ON,5,A,,4.52568092e+01,-8.16629715e+01,,,0,0,647,218,46.0
657,02FA004,SAUBLE RIVER AT ALLENFORD,ON,5,A,,4.45355301e+01,-8.11776886e+01,3.12000000e+02,,0,1,480,647,10.0
658,02FA005,SAUBLE RIVER ABOVE TARA,ON,5,D,,4.44622192e+01,-8.11486130e+01,2.33000000e+02,,0,0,480,647,10.0
659,02FB001,BEAVER RIVER ABOVE EUGENIA POWER HOUSE,ON,5,D,,4.43388901e+01,-8.05388870e+01,2.54000000e+02,,0,0,,,
660,02FB003,BEAVER RIVER NEAR KIMBERLEY,ON,5,D,,4.43444405e+01,-8.05388870e+01,2.62000000e+02,,0,0,,,
661,02FB004,BEAVER RIVER NEAR FEVERSHAM,ON,5,D,,4.43208313e+01,-8.04000015e+01,8.15999985e+01,,0,0,477,477,
662,02FB005,BIGHEAD RIVER AT MEAFORD,ON,5,D,,4.46036110e+01,-8.05972214e+01,3.42000000e+02,,0,0,477,477,
663,02FB006,MILL CREEK NEAR RED WING,ON,5,D,,4.44500008e+01,-8.04472198e+01,1.27000000e+02,,0,0,477,477,
664,02FB007,SYDENHAM RIVER NEAR OWEN SOUND,ON,5,A,D,4.45222511e+01,-8.09301910e+01,1.83000000e+02,,1,1,647,647,10.0
665,02FB008,BEAVER RIVER AT EUGENIA,ON,5,D,,4.42999992e+01,-8.05166702e+01,1.79000000e+02,,0,0,477,477,
666,02FB009,BEAVER RIVER NEAR CLARKSBURG,ON,5,A,D,4.45198593e+01,-8.04677811e+01,5.87000000e+02,,0,1,647,647,10.0
667,02FB010,BIGHEAD RIVER NEAR MEAFORD,ON,5,A,D,4.45701714e+01,-8.06484985e+01,2.98000000e+02,,0,1,647,647,10.0
668,02FB012,MILL CREEK NEAR RED WING,ON,5,A,,4.44642296e+01,-8.04857635e+01,1.05000000e+02,,0,1,480,647,10.0
669,02FB013,BEAVER RIVER NEAR VANDELEUR,ON,5,A,,4.43461418e+01,-8.05399704e+01,2.79000000e+02,,0,1,480,647,10.0
670,02FB014,BIGHEAD RIVER NEAR STRATHAVON,ON,5,A,,4.44717789e+01,-8.07765274e+01,5.62000008e+01,,0,1,480,647,10.0
671,02FC001,SAUGEEN RIVER NEAR PORT ELGIN,ON,5,A,D,4.44564705e+01,-8.13264389e+01,3.95000000e+03,,1,1,647,647,10.0
672,02FC002,SAUGEEN RIVER NEAR WALKERTON,ON,5,A,,4.41204681e+01,-8.11153336e+01,2.14000000e+03,,0,1,480,647,10.0
673,02FC004,ROCKY SAUGEEN RIVER NEAR TRAVERSTON,ON,5,D,,4.42622185e+01,-8.07655563e+01,2.49000000e+02,,0,0,477,647,10.0
674,02FC005,ROCKY SAUGEEN RIVER NEAR MARKDALE,ON,5,D,,4.43261108e+01,-8.06616669e+01,1.09000000e+02,,0,0,647,647,
675,02FC009,ARMSTRONG CREEK AT MARKDALE,ON,5,D,,4.43119392e+01,-8.06572189e+01,9.31999969e+00,,0,0,,,
676,02FC011,CARRICK CREEK NEAR CARLSRUHE,ON,5,A,,4.41133919e+01,-8.10192490e+01,1.56000000e+02,,0,1,480,647,10.0
677,02FC012,SOUTH SAUGEEN RIVER NEAR HANOVER,ON,5,A,,4.40986900e+01,-8.09845581e+01,6.35000000e+02,,0,1,480,647,10.0
678,02FC013,NORTH SAUGEEN RIVER NEAR PAISLEY,ON,5,D,,4.43177795e+01,-8.12461090e+01,2.62000000e+02,,0,0,,,10.0
679,02FC014,SAUGEEN RIVER NEAR DURHAM,ON,5,D,,4.41916695e+01,-8.08572235e+01,3.81000000e+02,,0,0,,,10.0
680,02FC015,TEESWATER RIVER NEAR PAISLEY,ON,5,A,,4.42683105e+01,-8.12691879e+01,6.70000000e+02,,0,1,480,647,10.0
681,02FC016,SAUGEEN RIVER ABOVE DURHAM,ON,5,A,,4.41854210e+01,-8.07874680e+01,3.29000000e+02,,0,1,480,647,10.0
682,02FC017,BEATTY SAUGEEN RIVER NEAR HOLSTEIN,ON,5,A,,4.40904694e+01,-8.07419434e+01,5.07000008e+01,,0,1,480,647,10.0
683,02FC018,NORTH SAUGEEN RIVER ABOVE CHESLEY,ON,5,D,,4.43180618e+01,-8.10405579e+01,2.16000000e+02,,0,0,480,647,10.0
684,02FC019,HAMILTON CREEK NEAR HOLLAND CENTRE,ON,5,D,D,4.44069405e+01,-8.07627792e+01,5.97999992e+01,,0,0,903,647,10.0
685,02FC020,TEESWATER RIVER AT TEESWATER,ON,5,A,,4.40006104e+01,-8.12838135e+01,1.25000000e+02,,0,1,480,647,10.0
686,02FC021,CAMP CREEK AT ALLAN PARK,ON,5,A,,4.41610603e+01,-8.09291077e+01,9.99000015e+01,,0,1,480,647,10.0
687,02FD001,PINE RIVER AT LURGAN,ON,5,A,D,4.40946693e+01,-8.17257767e+01,1.56000000e+02,,0,1,647,647,10.0
688,02FD002,LUCKNOW RIVER AT LUCKNOW,ON,5,A,D,4.39652786e+01,-8.15134430e+01,5.49000015e+01,,0,1,647,647,10.0
689,02FD003,NORTH PENETANGORE RIVER AT KINCARDINE,ON,5,A,,4.41728096e+01,-8.16310577e+01,1.00000000e+02,,0,1,480,647,10.0
690,02FE001,MAITLAND RIVER AT BENMILLER,ON,5,D,,4.37180595e+01,-8.16263885e+01,2.46000000e+03,,0,0,477,477,
691,02FE002,MAITLAND RIVER BELOW WINGHAM,ON,5,A,,4.38867493e+01,-8.13264389e+01,1.64000000e+03,,0,1,480,647,10.0
692,02FE003,MIDDLE MAITLAND RIVER NEAR LISTOWEL,ON,5,A,,4.37272301e+01,-8.09726715e+01,7.34000015e+01,,0,1,480,647,10.0
693,02FE004,MAITLAND RIVER NEAR DONNYBROOK,ON,5,D,D,4.38250008e+01,-8.14905624e+01,1.76000000e+03,,0,0,,,10.0
694,02FE005,MAITLAND RIVER ABOVE WINGHAM,ON,5,A,,4.39150810e+01,-8.12643890e+01,5.27000000e+02,,0,1,480,647,10.0
695,02FE007,LITTLE MAITLAND RIVER AT BLUEVALE,ON,5,A,,4.38543892e+01,-8.12505035e+01,3.40000000e+02,,0,1,480,647,10.0
696,02FE008,MIDDLE MAITLAND RIVER NEAR BELGRAVE,ON,5,A,,4.38128891e+01,-8.13068924e+01,6.45000000e+02,,0,1,480,647,10.0
697,02FE009,SOUTH MAITLAND RIVER AT SUMMERHILL,ON,5,A,D,4.36843605e+01,-8.15411682e+01,3.71000000e+02,,0,1,480,647,10.0
698,02FE010,BOYLE DRAIN NEAR ATWOOD,ON,5,A,,4.36763382e+01,-8.10748520e+01,2.05000000e+02,,0,1,480,647,10.0
699,02FE011,MAITLAND RIVER NEAR HARRISTON,ON,5,A,,4.39038086e+01,-8.08926086e+01,1.12000000e+02,,0,1,480,647,10.0
700,02FE012,LAKE HURON AT GODERICH,ON,5,A,,4.37453918e+01,-8.17278137e+01,,,0,0,647,218,46.0
701,02FE013,MIDDLE MAITLAND RIVER ABOVE ETHEL,ON,5,A,,4.37183914e+01,-8.11246414e+01,4.16000000e+02,,0,1,480,647,10.0
702,02FE014,BLYTH BROOK BELOW BLYTH,ON,5,A,,4.37603302e+01,-8.14631882e+01,7.46999969e+01,,0,1,480,647,10.0
703,02FE015,MAITLAND RIVER AT BENMILLER,ON,5,A,D,4.37175598e+01,-8.16261902e+01,2.54000000e+03,,0,1,647,647,10.0
704,02FE016,SOUTH MAITLAND RIVER AT ROXBORO,ON,5,A,,4.35792503e+01,-8.14013138e+01,1.78000000e+02,,0,1,480,647,10.0
705,02FE017,LAKELET CREEK NEAR GORRIE,ON,5,A,,4.38929214e+01,-8.10632782e+01,7.94000015e+01,,0,1,480,647,10.0
706,02FE018,BLIND CREEK NEAR FORDWICH,ON,5,A,,4.38947296e+01,-8.10373306e+01,,,0,1,485,647,10.0
707,02FF001,AUSABLE RIVER NEAR ARKONA,ON,5,D,,4.30777817e+01,-8.17961121e+01,,,0,0,477,477,
708,02FF002,AUSABLE RIVER NEAR SPRINGBANK,ON,5,A,D,4.30719185e+01,-8.16597519e+01,8.65000000e+02,,0,1,647,647,10.0
709,02FF003,PARKHILL CREEK NEAR PARKHILL,ON,5,D,,4.31697197e+01,-8.16833267e+01,1.24000000e+02,,0,0,,,
710,02FF004,SOUTH PARKHILL CREEK NEAR PARKHILL,ON,5,A,,4.31607513e+01,-8.17318268e+01,4.27000008e+01,,0,1,480,647,10.0
711,02FF005,MORAY CREEK NEAR PARKHILL,ON,5,D,,4.32166710e+01,-8.17455597e+01,2.85000000e+01,,0,0,,,
712,02FF006,SHIPKA CREEK NEAR GRAND BEND,ON,5,D,,4.32719383e+01,-8.17500000e+01,3.37000008e+01,,0,0,,,
713,02FF007,BAYFIELD RIVER NEAR VARNA,ON,5,A,D,4.35512505e+01,-8.15895309e+01,4.60000000e+02,,0,1,647,647,10.0
714,02FF008,PARKHILL CREEK ABOVE PARKHILL RESERVOIR,ON,5,A,D,4.31641312e+01,-8.16315079e+01,1.13000000e+02,,0,1,480,647,10.0
715,02FF009,AUSABLE RIVER NEAR EXETER,ON,5,A,,4.33619690e+01,-8.15094376e+01,1.14000000e+02,,0,1,480,647,10.0
716,02FF010,AUSABLE RIVER NEAR PARKHILL,ON,5,A,,4.31933899e+01,-8.18144989e+01,1.11000000e+03,,0,1,480,647,10.0
717,02FF011,SILVER CREEK AT SEAFORTH,ON,5,A,,4.35453606e+01,-8.13963623e+01,1.55000000e+01,,0,1,480,647,10.0
718,02FF012,PERCH CREEK AT SARNIA,ON,5,A,,4.29840813e+01,-8.23187485e+01,7.55999985e+01,,0,1,480,647,10.0
719,02FF013,LITTLE AUSABLE RIVER NEAR LUCAN CROSSING,ON,5,A,,4.31805611e+01,-8.14476700e+01,1.44000000e+02,,0,1,480,647,10.0
720,02FF014,BLACK CREEK NEAR HENSALL,ON,5,A,,4.34188309e+01,-8.14954681e+01,1.83999996e+01,,0,1,480,647,10.0
721,02FF015,TRICKS CREEK NEAR CLINTON,ON,5,A,,4.35903091e+01,-8.15841064e+01,2.21000004e+01,,0,1,480,647,10.0
722,02FF016,LITTLE AUSABLE RIVER NEAR CENTRALIA,ON,5,A,,4.32862511e+01,-8.14156418e+01,6.39000015e+01,,0,1,480,647,10.0
723,02GA001,GRAND RIVER AT BELWOOD,ON,5,D,,4.37902794e+01,-8.03166733e+01,7.69000000e+02,,0,0,,,
724,02GA002,GRAND RIVER AT CONESTOGO,ON,5,D,,4.35411110e+01,-8.04944382e+01,1.42000000e+03,,0,0,477,477,
725,02GA003,GRAND RIVER AT GALT,ON,5,A,D,4.33531113e+01,-8.03157501e+01,3.52000000e+03,,0,1,480,647,10.0
726,02GA004,GRAND RIVER AT GLEN MORRIS,ON,5,D,,4.32766685e+01,-8.03472214e+01,3.60000000e+03,,0,0,477,477,
727,02GA005,IRVINE RIVER NEAR SALEM,ON,5,A,,4.36935997e+01,-8.04453125e+01,1.68000000e+02,,0,0,480,647,10.0
728,02GA006,CONESTOGO RIVER AT ST. JACOBS,ON,5,A,,4.35411110e+01,-8.05533295e+01,7.90000000e+02,,0,1,480,647,10.0
729,02GA007,SPEED RIVER NEAR GUELPH,ON,5,D,,4.36116714e+01,-8.02486115e+01,1.80000000e+02,,0,0,477,477,65.0
730,02GA008,SPEED RIVER AT HESPELER,ON,5,D,,4.34316711e+01,-8.03113937e+01,7.07000000e+02,,0,0,477,477,
731,02GA009,GALT CREEK AT GALT,ON,5,D,,4.33602791e+01,-8.03102798e+01,1.17000000e+02,,0,0,477,477,
732,02GA010,NITH RIVER NEAR CANNING,ON,5,A,D,4.31897202e+01,-8.04550323e+01,1.03000000e+03,,1,1,647,647,10.0
733,02GA011,SPEED RIVER AT GUELPH,ON,5,D,,4.35333290e+01,-8.02333298e+01,5.00000000e+02,,0,0,477,477,
734,02GA012,SPEED RIVER NEAR ERAMOSA,ON,5,D,,4.35927811e+01,-8.02447205e+01,2.33000000e+02,,0,0,477,477,
735,02GA013,CONESTOGO RIVER NEAR CONESTOGO,ON,5,D,,4.35244408e+01,-8.05152817e+01,8.21000000e+02,,0,0,,,
736,02GA014,GRAND RIVER NEAR MARSVILLE,ON,5,A,D,4.38617210e+01,-8.02722168e+01,6.63000000e+02,,0,1,480,647,10.0
737,02GA015,SPEED RIVER BELOW GUELPH,ON,5,A,,4.35337181e+01,-8.02522202e+01,5.68000000e+02,,0,1,480,647,10.0
738,02GA016,GRAND RIVER BELOW SHAND DAM,ON,5,A,,4.37309418e+01,-8.03409424e+01,7.85000000e+02,,0,1,480,647,10.0
739,02GA017,CONESTOGO RIVER AT DRAYTON,ON,5,D,,4.37569389e+01,-8.06711121e+01,3.24000000e+02,,0,0,,,
740,02GA018,NITH RIVER AT NEW HAMBURG,ON,5,A,,4.33772202e+01,-8.07108078e+01,5.44000000e+02,,0,1,480,647,10.0
741,02GA020,SPEED RIVER ABOVE GUELPH,ON,5,D,,4.35588913e+01,-8.02666702e+01,2.69000000e+02,,0,0,,,
742,02GA022,GRAND RIVER AT WALDEMAR,ON,5,D,,4.38966713e+01,-8.02836075e+01,6.55000000e+02,,0,0,,,
743,02GA023,CANAGAGIGUE CREEK NEAR ELMIRA,ON,5,A,D,4.35799217e+01,-8.05091934e+01,1.14000000e+02,,0,1,480,647,10.0
744,02GA024,LAUREL CREEK AT WATERLOO,ON,5,A,,4.34719200e+01,-8.05142670e+01,5.92000008e+01,,0,1,480,647,10.0
745,02GA027,GRAND RIVER ABOVE LAKE BELWOOD,ON,5,D,,4.38291702e+01,-8.02994385e+01,7.49000000e+02,,0,0,,,
746,02GA028,CONESTOGO RIVER AT GLEN ALLAN,ON,5,A,,4.36548309e+01,-8.07021713e+01,5.71000000e+02,,0,1,480,647,10.0
747,02GA029,ERAMOSA RIVER ABOVE GUELPH,ON,5,A,,4.35477791e+01,-8.01820297e+01,2.31000000e+02,,0,1,480,647,10.0
748,02GA030,ALDER CREEK NEAR NEW DUNDEE,ON,5,A,,4.33722916e+01,-8.05510864e+01,4.74000015e+01,,0,1,911,647,10.0
749,02GA031,BLUE SPRINGS CREEK NEAR EDEN MILLS,ON,5,A,D,4.35761414e+01,-8.01090012e+01,4.15000000e+01,,0,1,480,647,10.0
750,02GA032,O.A.C. FARM GAUGE NO. 5 AT GUELPH,ON,5,D,D,4.35313911e+01,-8.03050003e+01,2.50999999e+00,,0,0,,,10.0
751,02GA033,LUTTERAL CREEK NEAR OUSTIC,ON,5,D,,4.36627808e+01,-8.02552795e+01,6.48000031e+01,,0,0,,,10.0
752,02GA034,GRAND RIVER AT WEST MONTROSE,ON,5,A,,4.35850296e+01,-8.04814682e+01,1.17000000e+03,,0,1,480,647,10.0
753,02GA035,EAST CANAGAGIGUE CREEK NEAR FLORADALE,ON,5,D,D,4.36511116e+01,-8.05722198e+01,2.77000008e+01,,0,0,,,10.0
754,02GA036,CANAGAGIGUE CREEK NEAR FLORADALE,ON,5,D,D,4.36699982e+01,-8.05966721e+01,1.78999996e+01,,0,0,,,10.0
755,02GA037,SCHNEIDER CREEK AT KITCHENER,ON,5,D,,4.34394417e+01,-8.04761124e+01,2.51000004e+01,,0,0,480,647,10.0
756,02GA038,NITH RIVER ABOVE NITHBURG,ON,5,A,,4.34838905e+01,-8.08349991e+01,3.26000000e+02,,0,1,480,647,10.0
757,02GA039,CONESTOGO RIVER ABOVE DRAYTON,ON,5,A,D,4.37835312e+01,-8.06377792e+01,2.75000000e+02,,0,1,480,647,10.0
758,02GA040,SPEED RIVER NEAR ARMSTRONG MILLS,ON,5,A,D,4.36386108e+01,-8.02699966e+01,1.67000000e+02,,0,1,480,647,10.0
759,02GA041,GRAND RIVER NEAR DUNDALK,ON,5,A,,4.41400299e+01,-8.03627014e+01,6.65000000e+01,,0,1,480,647,10.0
760,02GA042,MOOREFIELD CREEK NEAR ROTHSAY,ON,5,A,,4.38230019e+01,-8.07178574e+01,6.04000015e+01,,0,1,913,647,10.0
761,02GA043,HUNSBURGER CREEK NEAR WILMOT CENTRE,ON,5,A,,4.33644714e+01,-8.06326065e+01,1.48999996e+01,,0,1,911,647,10.0
762,02GA044,SILVER SPRING CREEK NEAR WILMOT CENTRE,ON,5,A,,4.33836708e+01,-8.06361694e+01,2.19000006e+00,,0,0,911,647,10.0
763,02GA045,HUNSBURGER CREEK NEAR HAYSVILLE,ON,5,A,,4.33652916e+01,-8.06321793e+01,7.34000015e+00,,0,0,911,647,10.0
764,02GA046,HUNSBURGER CREEK NEAR SCHINDELSTEDDLE,ON,5,A,,4.33837509e+01,-8.06254425e+01,3.46000004e+00,,0,0,911,647,10.0
765,02GA047,SPEED RIVER AT CAMBRIDGE,ON,5,A,,4.34218597e+01,-8.03327484e+01,7.62000000e+02,,0,1,480,647,10.0
766,02GA048,GRAND RIVER NEAR DOON,ON,5,A,,4.34128113e+01,-8.04170303e+01,2.49000000e+03,,0,1,480,647,10.0
767,02GA049,SMITH CREEK NEAR NEWTON,ON,5,A,,4.35963707e+01,-8.08942795e+01,7.15999985e+01,,0,1,480,647,10.0
768,02GB001,GRAND RIVER AT BRANTFORD,ON,5,A,D,4.31327209e+01,-8.02673111e+01,5.20000000e+03,,0,1,647,647,10.0
769,02GB002,GRAND RIVER AT YORK,ON,5,D,,4.30222206e+01,-7.98922195e+01,5.91000000e+03,,0,0,477,477,
770,02GB003,WHITEMANS CREEK NEAR BURFORD,ON,5,D,,4.31486092e+01,-8.03555603e+01,3.99000000e+02,,0,0,477,477,
771,02GB004,FAIRCHILD CREEK NEAR ONONDAGA,ON,5,D,,4.31100006e+01,-8.01347198e+01,2.98000000e+02,,0,0,477,477,
772,02GB005,BOSTON CREEK NEAR YORK,ON,5,D,,4.30208282e+01,-7.99152832e+01,,,0,0,477,477,
773,02GB006,HORNER CREEK NEAR PRINCETON,ON,5,A,,4.31739388e+01,-8.05526428e+01,1.50000000e+02,,0,1,480,647,10.0
774,02GB007,FAIRCHILD CREEK NEAR BRANTFORD,ON,5,A,D,4.31473885e+01,-8.01546097e+01,3.89000000e+02,,0,1,647,647,10.0
775,02GB008,WHITEMANS CREEK NEAR MOUNT VERNON,ON,5,A,,4.31262512e+01,-8.03837204e+01,3.86000000e+02,,0,1,480,647,10.0
776,02GB009,KENNY CREEK NEAR BURFORD,ON,5,D,,4.30991707e+01,-8.04886093e+01,9.19000015e+01,,0,0,,,10.0
777,02GB010,MCKENZIE CREEK NEAR CALEDONIA,ON,5,A,D,4.30339394e+01,-7.99498062e+01,1.73000000e+02,,0,1,647,647,10.0
778,02GB011,MOUNT PLEASANT CREEK NEAR BURTCH,ON,5,D,,4.30677795e+01,-8.02611084e+01,2.90000000e+01,,0,0,,,10.0
779,02GC001,BIG CREEK NEAR PORT ROWAN,ON,5,D,,4.25999985e+01,-8.05166702e+01,6.99000000e+02,,0,0,,,
780,02GC002,KETTLE CREEK AT ST. THOMAS,ON,5,A,D,4.27776909e+01,-8.12139969e+01,3.31000000e+02,,0,1,647,647,10.0
781,02GC004,BIG OTTER CREEK NEAR VIENNA,ON,5,D,D,4.26850014e+01,-8.07961121e+01,6.97000000e+02,,0,0,,,10.0
782,02GC005,NORTH CREEK AT DELHI,ON,5,D,,4.28527794e+01,-8.05097198e+01,5.44000015e+01,,0,0,,,
783,02GC006,BIG CREEK NEAR DELHI,ON,5,A,,4.28377190e+01,-8.05098877e+01,3.70000000e+02,,0,0,480,647,10.0
784,02GC007,BIG CREEK NEAR WALSINGHAM,ON,5,A,D,4.26856117e+01,-8.05384674e+01,5.67000000e+02,,0,1,647,647,10.0
785,02GC008,LYNN RIVER AT SIMCOE,ON,5,A,D,4.28233299e+01,-8.02894363e+01,1.44000000e+02,,0,1,647,647,10.0
786,02GC009,VENISON CREEK NEAR BIG CREEK,ON,5,D,,4.26541710e+01,-8.05486069e+01,8.14000015e+01,,0,0,,,
787,02GC010,BIG OTTER CREEK AT TILLSONBURG,ON,5,A,,4.28573112e+01,-8.07235794e+01,3.54000000e+02,,0,1,480,647,10.0
