"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"4543","02GG011",1939-10-07,"Level",175.160003662109,NA
"4544","02GG011",1939-10-08,"Level",175.149993896484,NA
"4545","02GG011",1939-10-09,"Level",175.169998168945,NA
"4546","02GG011",1939-10-10,"Level",175.190002441406,NA
"4547","02GG011",1939-10-11,"Level",175.190002441406,NA
"4548","02GG011",1939-10-12,"Level",175.199996948242,NA
"4549","02GG011",1939-10-13,"Level",175.199996948242,NA
"4550","02GG011",1939-10-14,"Level",175.179992675781,NA
"4551","02GG011",1939-10-15,"Level",175.160003662109,NA
"4552","02GG011",1939-10-16,"Level",175.190002441406,NA
"4553","02GG011",1939-10-17,"Level",175.149993896484,NA
"4554","02GG011",1939-10-18,"Level",175.130004882812,NA
"4555","02GG011",1939-10-19,"Level",175.160003662109,NA
"4556","02GG011",1939-10-20,"Level",175.119995117188,NA
"4557","02GG011",1939-10-21,"Level",175.130004882812,NA
"4558","02GG011",1939-10-22,"Level",175.149993896484,NA
"4559","02GG011",1939-10-23,"Level",175.130004882812,NA
"4560","02GG011",1939-10-24,"Level",175.110000610352,NA
"4561","02GG011",1939-10-25,"Level",175.100006103516,NA
"4562","02GG011",1939-10-26,"Level",175.100006103516,NA
"4563","02GG011",1939-10-27,"Level",175.119995117188,NA
"4564","02GG011",1939-10-28,"Level",175.149993896484,NA
"4565","02GG011",1939-10-29,"Level",175.119995117188,NA
"4566","02GG011",1939-10-30,"Level",175.110000610352,NA
"4567","02GG011",1939-10-31,"Level",175.119995117188,NA
"4568","02GG011",1939-11-01,"Level",175.119995117188,NA
"4569","02GG011",1939-11-02,"Level",175.100006103516,NA
"4570","02GG011",1939-11-03,"Level",175.089996337891,NA
"4571","02GG011",1939-11-04,"Level",175.089996337891,NA
"4572","02GG011",1939-11-05,"Level",175.089996337891,NA
"4573","02GG011",1939-11-06,"Level",175.100006103516,NA
"4574","02GG011",1939-11-07,"Level",175.100006103516,NA
"4575","02GG011",1939-11-08,"Level",175.130004882812,NA
"4576","02GG011",1939-11-09,"Level",175.089996337891,NA
"4577","02GG011",1939-11-10,"Level",175.089996337891,NA
"4578","02GG011",1939-11-11,"Level",175.089996337891,NA
"4579","02GG011",1939-11-12,"Level",175.080001831055,NA
"4580","02GG011",1939-11-13,"Level",175.070007324219,NA
"4581","02GG011",1939-11-14,"Level",175.050003051758,NA
"4582","02GG011",1939-11-15,"Level",175.050003051758,NA
"4583","02GG011",1939-11-16,"Level",175.059997558594,NA
"4584","02GG011",1939-11-17,"Level",175.050003051758,NA
"4585","02GG011",1939-11-18,"Level",175.050003051758,NA
"4586","02GG011",1939-11-19,"Level",175.050003051758,NA
"4587","02GG011",1939-11-20,"Level",175.009994506836,NA
"4588","02GG011",1939-11-21,"Level",175.009994506836,NA
"4589","02GG011",1939-11-22,"Level",175.020004272461,NA
"4590","02GG011",1939-11-23,"Level",175.029998779297,NA
"4591","02GG011",1939-11-24,"Level",175.009994506836,NA
"4592","02GG011",1939-11-25,"Level",175,NA
"4593","02GG011",1939-11-26,"Level",175.029998779297,NA
"4594","02GG011",1939-11-27,"Level",175.039993286133,NA
"4595","02GG011",1939-11-28,"Level",175.029998779297,NA
"4596","02GG011",1939-11-29,"Level",175.020004272461,NA
"4597","02GG011",1939-11-30,"Level",175.020004272461,NA
"4598","02GG011",1939-12-01,"Level",175,NA
"4599","02GG011",1939-12-02,"Level",175.009994506836,NA
"4600","02GG011",1939-12-03,"Level",175.029998779297,NA
"4601","02GG011",1939-12-04,"Level",175.020004272461,NA
"4602","02GG011",1939-12-05,"Level",175.009994506836,NA
"4603","02GG011",1939-12-06,"Level",175.009994506836,NA
"4604","02GG011",1939-12-07,"Level",175.070007324219,NA
"4605","02GG011",1939-12-08,"Level",175.050003051758,NA
"4606","02GG011",1939-12-09,"Level",175.039993286133,NA
"4607","02GG011",1939-12-10,"Level",175.009994506836,NA
"4608","02GG011",1939-12-11,"Level",175,NA
"4609","02GG011",1939-12-12,"Level",174.990005493164,NA
"4610","02GG011",1939-12-13,"Level",175.009994506836,NA
"4611","02GG011",1939-12-14,"Level",174.990005493164,NA
"4612","02GG011",1939-12-15,"Level",174.979995727539,NA
"4613","02GG011",1939-12-16,"Level",174.979995727539,NA
"4614","02GG011",1939-12-17,"Level",174.979995727539,NA
"4615","02GG011",1939-12-18,"Level",174.970001220703,NA
"4616","02GG011",1939-12-19,"Level",174.940002441406,NA
"4617","02GG011",1939-12-20,"Level",174.979995727539,NA
"4618","02GG011",1939-12-21,"Level",175.009994506836,NA
"4619","02GG011",1939-12-22,"Level",175.020004272461,NA
"4620","02GG011",1939-12-23,"Level",174.970001220703,NA
"4621","02GG011",1939-12-24,"Level",174.970001220703,NA
"4622","02GG011",1939-12-25,"Level",175.009994506836,NA
"4623","02GG011",1939-12-26,"Level",174.970001220703,NA
"4624","02GG011",1939-12-27,"Level",174.929992675781,NA
"4625","02GG011",1939-12-28,"Level",174.949996948242,NA
"4626","02GG011",1939-12-29,"Level",174.990005493164,NA
"4627","02GG011",1939-12-30,"Level",175.039993286133,NA
"4628","02GG011",1939-12-31,"Level",175.070007324219,NA
"4629","02GG011",1940-01-01,"Level",175.130004882812,NA
"4630","02GG011",1940-01-02,"Level",175.279998779297,NA
"4631","02GG011",1940-01-03,"Level",175.389999389648,NA
"4632","02GG011",1940-01-04,"Level",175.380004882812,NA
"4633","02GG011",1940-01-05,"Level",175.279998779297,NA
"4634","02GG011",1940-01-06,"Level",175.240005493164,NA
"4635","02GG011",1940-01-07,"Level",175.089996337891,NA
"4636","02GG011",1940-01-08,"Level",174.940002441406,NA
"4637","02GG011",1940-01-09,"Level",174.869995117188,NA
"4638","02GG011",1940-01-10,"Level",174.830001831055,NA
"4639","02GG011",1940-01-11,"Level",174.770004272461,NA
"4640","02GG011",1940-01-12,"Level",174.770004272461,NA
"4641","02GG011",1940-01-13,"Level",174.759994506836,NA
"4642","02GG011",1940-01-14,"Level",174.679992675781,NA
"4643","02GG011",1940-01-15,"Level",174.740005493164,NA
"4644","02GG011",1940-01-16,"Level",174.779998779297,NA
"4645","02GG011",1940-01-17,"Level",174.690002441406,NA
"4646","02GG011",1940-01-18,"Level",174.679992675781,NA
"4647","02GG011",1940-01-19,"Level",174.669998168945,NA
"4648","02GG011",1940-01-20,"Level",174.669998168945,NA
"4649","02GG011",1940-01-21,"Level",174.690002441406,NA
"4650","02GG011",1940-01-22,"Level",174.690002441406,NA
"4651","02GG011",1940-01-23,"Level",174.669998168945,NA
"4652","02GG011",1940-01-24,"Level",174.679992675781,NA
"4653","02GG011",1940-01-25,"Level",174.699996948242,NA
"4654","02GG011",1940-01-26,"Level",174.710006713867,NA
"4655","02GG011",1940-01-27,"Level",174.720001220703,NA
"4656","02GG011",1940-01-28,"Level",174.729995727539,NA
"4657","02GG011",1940-01-29,"Level",174.740005493164,NA
"4658","02GG011",1940-01-30,"Level",174.75,NA
"4659","02GG011",1940-01-31,"Level",174.759994506836,NA
"4660","02GG011",1940-02-01,"Level",174.779998779297,NA
"4661","02GG011",1940-02-02,"Level",174.820007324219,NA
"4662","02GG011",1940-02-03,"Level",174.809997558594,NA
"4663","02GG011",1940-02-04,"Level",174.800003051758,NA
"4664","02GG011",1940-02-05,"Level",174.789993286133,NA
"4665","02GG011",1940-02-06,"Level",174.789993286133,NA
"4666","02GG011",1940-02-07,"Level",174.800003051758,NA
"4667","02GG011",1940-02-08,"Level",174.800003051758,NA
"4668","02GG011",1940-02-09,"Level",174.820007324219,NA
"4669","02GG011",1940-02-10,"Level",174.809997558594,NA
"4670","02GG011",1940-02-11,"Level",174.809997558594,NA
"4671","02GG011",1940-02-12,"Level",174.809997558594,NA
"4672","02GG011",1940-02-13,"Level",174.820007324219,NA
"4673","02GG011",1940-02-14,"Level",174.850006103516,NA
"4674","02GG011",1940-02-15,"Level",174.850006103516,NA
"4675","02GG011",1940-02-16,"Level",174.839996337891,NA
"4676","02GG011",1940-02-17,"Level",174.850006103516,NA
"4677","02GG011",1940-02-18,"Level",174.860000610352,NA
"4678","02GG011",1940-02-19,"Level",174.880004882812,NA
"4679","02GG011",1940-02-20,"Level",174.910003662109,NA
"4680","02GG011",1940-02-21,"Level",174.889999389648,NA
"4681","02GG011",1940-02-22,"Level",174.880004882812,NA
"4682","02GG011",1940-02-23,"Level",174.910003662109,NA
"4683","02GG011",1940-02-24,"Level",174.919998168945,NA
"4684","02GG011",1940-02-25,"Level",174.940002441406,NA
"4685","02GG011",1940-02-26,"Level",174.910003662109,NA
"4686","02GG011",1940-02-27,"Level",174.899993896484,NA
"4687","02GG011",1940-02-28,"Level",174.919998168945,NA
"4688","02GG011",1940-02-29,"Level",174.940002441406,NA
"4689","02GG011",1940-03-01,"Level",174.929992675781,NA
"4690","02GG011",1940-03-02,"Level",174.929992675781,NA
"4691","02GG011",1940-03-03,"Level",174.940002441406,NA
"4692","02GG011",1940-03-04,"Level",174.970001220703,NA
"4693","02GG011",1940-03-05,"Level",174.979995727539,NA
"4694","02GG011",1940-03-06,"Level",175.009994506836,NA
"4695","02GG011",1940-03-07,"Level",175.029998779297,NA
"4696","02GG011",1940-03-08,"Level",175.029998779297,NA
"4697","02GG011",1940-03-09,"Level",175.029998779297,NA
"4698","02GG011",1940-03-10,"Level",175.059997558594,NA
"4699","02GG011",1940-03-11,"Level",175.039993286133,NA
"4700","02GG011",1940-03-12,"Level",175.009994506836,NA
"4701","02GG011",1940-03-13,"Level",174.970001220703,NA
"4702","02GG011",1940-03-14,"Level",174.960006713867,NA
"4703","02GG011",1940-03-15,"Level",175.020004272461,NA
"4704","02GG011",1940-03-16,"Level",175.089996337891,NA
"4705","02GG011",1940-03-17,"Level",175.110000610352,NA
"4706","02GG011",1940-03-18,"Level",175.100006103516,NA
"4707","02GG011",1940-03-19,"Level",175.080001831055,NA
"4708","02GG011",1940-03-20,"Level",175.080001831055,NA
"4709","02GG011",1940-03-21,"Level",175.039993286133,NA
"4710","02GG011",1940-03-22,"Level",175.119995117188,NA
"4711","02GG011",1940-03-23,"Level",175.179992675781,NA
"4712","02GG011",1940-03-24,"Level",175.160003662109,NA
"4713","02GG011",1940-03-25,"Level",175.100006103516,NA
"4714","02GG011",1940-03-26,"Level",175.070007324219,NA
"4715","02GG011",1940-03-27,"Level",175.050003051758,NA
"4716","02GG011",1940-03-28,"Level",175.050003051758,NA
"4717","02GG011",1940-03-29,"Level",174.990005493164,NA
"4718","02GG011",1940-03-30,"Level",174.929992675781,NA
"4719","02GG011",1940-03-31,"Level",174.919998168945,NA
"4720","02GG011",1940-04-01,"Level",174.919998168945,NA
"4721","02GG011",1940-04-02,"Level",174.910003662109,NA
"4722","02GG011",1940-04-03,"Level",174.910003662109,NA
"4723","02GG011",1940-04-04,"Level",174.940002441406,NA
"4724","02GG011",1940-04-05,"Level",174.960006713867,NA
"4725","02GG011",1940-04-06,"Level",174.979995727539,NA
"4726","02GG011",1940-04-07,"Level",174.949996948242,NA
"4727","02GG011",1940-04-08,"Level",174.949996948242,NA
"4728","02GG011",1940-04-09,"Level",174.970001220703,NA
"4729","02GG011",1940-04-10,"Level",174.970001220703,NA
"4730","02GG011",1940-04-11,"Level",174.979995727539,NA
"4731","02GG011",1940-04-12,"Level",175.009994506836,NA
"4732","02GG011",1940-04-13,"Level",175.009994506836,NA
"4733","02GG011",1940-04-14,"Level",175.009994506836,NA
"4734","02GG011",1940-04-15,"Level",174.979995727539,NA
"4735","02GG011",1940-04-16,"Level",174.960006713867,NA
"4736","02GG011",1940-04-17,"Level",174.960006713867,NA
"4737","02GG011",1940-04-18,"Level",174.990005493164,NA
"4738","02GG011",1940-04-19,"Level",174.970001220703,NA
"4739","02GG011",1940-04-20,"Level",174.960006713867,NA
"4740","02GG011",1940-04-21,"Level",174.979995727539,NA
"4741","02GG011",1940-04-22,"Level",174.970001220703,NA
"4742","02GG011",1940-04-23,"Level",174.960006713867,NA
"4743","02GG011",1940-04-24,"Level",174.970001220703,NA
"4744","02GG011",1940-04-25,"Level",174.970001220703,NA
"4745","02GG011",1940-04-26,"Level",174.960006713867,NA
"4746","02GG011",1940-04-27,"Level",174.960006713867,NA
"4747","02GG011",1940-04-28,"Level",174.949996948242,NA
"4748","02GG011",1940-04-29,"Level",174.949996948242,NA
"4749","02GG011",1940-04-30,"Level",174.970001220703,NA
"4750","02GG011",1940-05-01,"Level",175.029998779297,NA
"4751","02GG011",1940-05-02,"Level",175.039993286133,NA
"4752","02GG011",1940-05-03,"Level",174.970001220703,NA
"4753","02GG011",1940-05-04,"Level",174.979995727539,NA
"4754","02GG011",1940-05-05,"Level",174.979995727539,NA
"4755","02GG011",1940-05-06,"Level",174.990005493164,NA
"4756","02GG011",1940-05-07,"Level",174.990005493164,NA
"4757","02GG011",1940-05-08,"Level",174.979995727539,NA
"4758","02GG011",1940-05-09,"Level",174.990005493164,NA
"4759","02GG011",1940-05-10,"Level",174.990005493164,NA
"4760","02GG011",1940-05-11,"Level",174.990005493164,NA
"4761","02GG011",1940-05-12,"Level",174.990005493164,NA
"4762","02GG011",1940-05-13,"Level",174.990005493164,NA
"4763","02GG011",1940-05-14,"Level",174.990005493164,NA
"4764","02GG011",1940-05-15,"Level",175.009994506836,NA
"4765","02GG011",1940-05-16,"Level",175.050003051758,NA
"4766","02GG011",1940-05-17,"Level",175.009994506836,NA
"4767","02GG011",1940-05-18,"Level",175,NA
"4768","02GG011",1940-05-19,"Level",175.009994506836,NA
"4769","02GG011",1940-05-20,"Level",175.009994506836,NA
"4770","02GG011",1940-05-21,"Level",175.009994506836,NA
"4771","02GG011",1940-05-22,"Level",175.009994506836,NA
"4772","02GG011",1940-05-23,"Level",175.009994506836,NA
"4773","02GG011",1940-05-24,"Level",175.020004272461,NA
"4774","02GG011",1940-05-25,"Level",175.050003051758,NA
"4775","02GG011",1940-05-26,"Level",175.050003051758,NA
"4776","02GG011",1940-05-27,"Level",175.059997558594,NA
"4777","02GG011",1940-05-28,"Level",175.059997558594,NA
"4778","02GG011",1940-05-29,"Level",175.070007324219,NA
"4779","02GG011",1940-05-30,"Level",175.070007324219,NA
"4780","02GG011",1940-05-31,"Level",175.080001831055,NA
"4781","02GG011",1940-06-01,"Level",175.089996337891,NA
"4782","02GG011",1940-06-02,"Level",175.080001831055,NA
"4783","02GG011",1940-06-03,"Level",175.080001831055,NA
"4784","02GG011",1940-06-04,"Level",175.070007324219,NA
"4785","02GG011",1940-06-05,"Level",175.070007324219,NA
"4786","02GG011",1940-06-06,"Level",175.070007324219,NA
"4787","02GG011",1940-06-07,"Level",175.070007324219,NA
"4788","02GG011",1940-06-08,"Level",175.080001831055,NA
"4789","02GG011",1940-06-09,"Level",175.089996337891,NA
"4790","02GG011",1940-06-10,"Level",175.100006103516,NA
"4791","02GG011",1940-06-11,"Level",175.110000610352,NA
"4792","02GG011",1940-06-12,"Level",175.119995117188,NA
"4793","02GG011",1940-06-13,"Level",175.119995117188,NA
"4794","02GG011",1940-06-14,"Level",175.110000610352,NA
"4795","02GG011",1940-06-15,"Level",175.119995117188,NA
"4796","02GG011",1940-06-16,"Level",175.100006103516,NA
"4797","02GG011",1940-06-17,"Level",175.100006103516,NA
"4798","02GG011",1940-06-18,"Level",175.110000610352,NA
"4799","02GG011",1940-06-19,"Level",175.119995117188,NA
"4800","02GG011",1940-06-20,"Level",175.119995117188,NA
"4801","02GG011",1940-06-21,"Level",175.110000610352,NA
"4802","02GG011",1940-06-22,"Level",175.110000610352,NA
"4803","02GG011",1940-06-23,"Level",175.110000610352,NA
"4804","02GG011",1940-06-24,"Level",175.169998168945,NA
"4805","02GG011",1940-06-25,"Level",175.160003662109,NA
"4806","02GG011",1940-06-26,"Level",175.149993896484,NA
"4807","02GG011",1940-06-27,"Level",175.149993896484,NA
"4808","02GG011",1940-06-28,"Level",175.169998168945,NA
"4809","02GG011",1940-06-29,"Level",175.179992675781,NA
"4810","02GG011",1940-06-30,"Level",175.190002441406,NA
"4811","02GG011",1940-07-01,"Level",175.169998168945,NA
"4812","02GG011",1940-07-02,"Level",175.169998168945,NA
"4813","02GG011",1940-07-03,"Level",175.160003662109,NA
"4814","02GG011",1940-07-04,"Level",175.160003662109,NA
"4815","02GG011",1940-07-05,"Level",175.160003662109,NA
"4816","02GG011",1940-07-06,"Level",175.160003662109,NA
"4817","02GG011",1940-07-07,"Level",175.160003662109,NA
"4818","02GG011",1940-07-08,"Level",175.169998168945,NA
"4819","02GG011",1940-07-09,"Level",175.160003662109,NA
"4820","02GG011",1940-07-10,"Level",175.160003662109,NA
"4821","02GG011",1940-07-11,"Level",175.169998168945,NA
"4822","02GG011",1940-07-12,"Level",175.160003662109,NA
"4823","02GG011",1940-07-13,"Level",175.169998168945,NA
"4824","02GG011",1940-07-14,"Level",175.169998168945,NA
"4825","02GG011",1940-07-15,"Level",175.179992675781,NA
"4826","02GG011",1940-07-16,"Level",175.169998168945,NA
"4827","02GG011",1940-07-17,"Level",175.169998168945,NA
"4828","02GG011",1940-07-18,"Level",175.160003662109,NA
"4829","02GG011",1940-07-19,"Level",175.160003662109,NA
"4830","02GG011",1940-07-20,"Level",175.160003662109,NA
"4831","02GG011",1940-07-21,"Level",175.160003662109,NA
"4832","02GG011",1940-07-22,"Level",175.160003662109,NA
"4833","02GG011",1940-07-23,"Level",175.160003662109,NA
"4834","02GG011",1940-07-24,"Level",175.160003662109,NA
"4835","02GG011",1940-07-25,"Level",175.169998168945,NA
"4836","02GG011",1940-07-26,"Level",175.160003662109,NA
"4837","02GG011",1940-07-27,"Level",175.160003662109,NA
"4838","02GG011",1940-07-28,"Level",175.160003662109,NA
"4839","02GG011",1940-07-29,"Level",175.160003662109,NA
"4840","02GG011",1940-07-30,"Level",175.169998168945,NA
"4841","02GG011",1940-07-31,"Level",175.169998168945,NA
"4842","02GG011",1940-08-01,"Level",175.160003662109,NA
"4843","02GG011",1940-08-02,"Level",175.160003662109,NA
"4844","02GG011",1940-08-03,"Level",175.160003662109,NA
"4845","02GG011",1940-08-04,"Level",175.179992675781,NA
"4846","02GG011",1940-08-05,"Level",175.179992675781,NA
"4847","02GG011",1940-08-06,"Level",175.199996948242,NA
"4848","02GG011",1940-08-07,"Level",175.190002441406,NA
"4849","02GG011",1940-08-08,"Level",175.179992675781,NA
"4850","02GG011",1940-08-09,"Level",175.179992675781,NA
"4851","02GG011",1940-08-10,"Level",175.169998168945,NA
"4852","02GG011",1940-08-11,"Level",175.169998168945,NA
"4853","02GG011",1940-08-12,"Level",175.169998168945,NA
"4854","02GG011",1940-08-13,"Level",175.169998168945,NA
"4855","02GG011",1940-08-14,"Level",175.169998168945,NA
"4856","02GG011",1940-08-15,"Level",175.160003662109,NA
"4857","02GG011",1940-08-16,"Level",175.160003662109,NA
"4858","02GG011",1940-08-17,"Level",175.160003662109,NA
"4859","02GG011",1940-08-18,"Level",175.179992675781,NA
"4860","02GG011",1940-08-19,"Level",175.190002441406,NA
"4861","02GG011",1940-08-20,"Level",175.190002441406,NA
"4862","02GG011",1940-08-21,"Level",175.179992675781,NA
"4863","02GG011",1940-08-22,"Level",175.190002441406,NA
"4864","02GG011",1940-08-23,"Level",175.160003662109,NA
"4865","02GG011",1940-08-24,"Level",175.160003662109,NA
"4866","02GG011",1940-08-25,"Level",175.149993896484,NA
"4867","02GG011",1940-08-26,"Level",175.160003662109,NA
"4868","02GG011",1940-08-27,"Level",175.160003662109,NA
"4869","02GG011",1940-08-28,"Level",175.160003662109,NA
"4870","02GG011",1940-08-29,"Level",175.139999389648,NA
"4871","02GG011",1940-08-30,"Level",175.169998168945,NA
"4872","02GG011",1940-08-31,"Level",175.179992675781,NA
"4873","02GG011",1940-09-01,"Level",175.179992675781,NA
"4874","02GG011",1940-09-02,"Level",175.179992675781,NA
"4875","02GG011",1940-09-03,"Level",175.190002441406,NA
"4876","02GG011",1940-09-04,"Level",175.179992675781,NA
"4877","02GG011",1940-09-05,"Level",175.179992675781,NA
"4878","02GG011",1940-09-06,"Level",175.169998168945,NA
"4879","02GG011",1940-09-07,"Level",175.160003662109,NA
"4880","02GG011",1940-09-08,"Level",175.179992675781,NA
"4881","02GG011",1940-09-09,"Level",175.179992675781,NA
"4882","02GG011",1940-09-10,"Level",175.190002441406,NA
"4883","02GG011",1940-09-11,"Level",175.179992675781,NA
