"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"3135",1987-08-31,65.6803429216269,4.18479968622718,0.53,0.53,1,0.53,50280,8,244,1987.6644977169,1652,1987,-0.859131240145105,-0.511755324551425
"3136",1987-09-01,48.3929082135494,3.87935327847338,0.37,0.37,1,0.37,50281,9,245,1987.66723744292,1653,1987,-0.867812977246825,-0.496890970457303
"3137",1987-09-02,35.083990420271,3.55774491303788,0.35,0.35,1,0.35,50282,9,246,1987.66997716895,1653,1987,-0.876237562634475,-0.481879376844865
"3138",1987-09-03,25.1730941912339,3.22577573330544,0.55,0.55,1,0.55,50283,9,247,1987.67271689498,1653,1987,-0.884402499921585,-0.466724991973272
"3139",1987-09-04,19.6229923029732,2.97670195540195,0.61,0.61,1,0.61,50284,9,248,1987.675456621,1653,1987,-0.892305369661846,-0.451432306412197
"3140",1987-09-05,18.2637836772766,2.90492006494341,0.34,0.34,1,0.34,50285,9,249,1987.67819634703,1653,1987,-0.899943830062726,-0.436005851717648
"3141",1987-09-06,17.3859614398477,2.8556630667692,0.33,0.33,1,0.33,50286,9,250,1987.68093607306,1653,1987,-0.90731561768517,-0.420450199077819
"3142",1987-09-07,15.1772474230908,2.71979742634821,0.71,0.71,1,0.71,50287,9,251,1987.68367579909,1653,1987,-0.914418548108589,-0.404769957969931
"3143",1987-09-08,13.2233850236521,2.58198685487384,0.4,0.4,1,0.4,50288,9,252,1987.68641552511,1653,1987,-0.921250516580696,-0.388969774789508
"3144",1987-09-09,12.8552660208593,2.55375353446401,0.35,0.35,1,0.35,50289,9,253,1987.68915525114,1653,1987,-0.927809498642553,-0.37305433147017
"3145",1987-09-10,8.97585806835048,2.19453853630578,0.54,0.54,1,0.54,50290,9,254,1987.69189497717,1653,1987,-0.934093550726868,-0.357028344099557
"3146",1987-09-11,12.4588301716978,2.52242962225005,0.38,0.38,1,0.38,50291,9,255,1987.6946347032,1653,1987,-0.940100810732062,-0.340896561526983
"3147",1987-09-12,14.4126925711365,2.66810924690307,0.46,0.46,1,0.46,50292,9,256,1987.69737442922,1653,1987,-0.945829498578616,-0.324663763944367
"3148",1987-09-13,12.8552660208593,2.55375353446401,0.51,0.51,1,0.51,50293,9,257,1987.70011415525,1653,1987,-0.951277916731476,-0.308334761483397
"3149",1987-09-14,8.80595699013841,2.17542842316747,0.51,0.51,1,0.51,50294,9,258,1987.70285388128,1653,1987,-0.956444450707908,-0.291914392776458
"3150",1987-09-15,13.6198208728136,2.61152614885908,1.1,1.1,1,1.1,50295,9,259,1987.70559360731,1653,1987,-0.9613275695513,-0.27540752353665
"3151",1987-09-16,25.1730941912339,3.22577573330544,0.89,0.89,1,0.89,50296,9,260,1987.70833333333,1653,1987,-0.965925826288713,-0.258819045103845
"3152",1987-09-17,30.9214140040754,3.43144895372389,0.92,0.92,1,0.92,50297,9,261,1987.71107305936,1653,1987,-0.970237858357879,-0.242153873000446
"3153",1987-09-18,30.4117107694392,3.41482775691189,1.15,1.15,1,1.15,50298,9,262,1987.71381278539,1653,1987,-0.974262388010133,-0.22541694547836
"3154",1987-09-19,29.3639874537982,3.3797690069837,1.14,1.14,1,1.14,50299,9,263,1987.71655251142,1653,1987,-0.977998222690102,-0.208613222052204
"3155",1987-09-20,20.5857650795082,3.02459982137639,1.1,1.1,1,1.1,50300,9,264,1987.71929223744,1653,1987,-0.981444255389786,-0.191747682026118
"3156",1987-09-21,20.6140819258769,3.02597443089005,1.13,1.13,1,1.13,50301,9,265,1987.72203196347,1653,1987,-0.984599464975642,-0.174825323021808
"3157",1987-09-29,8.04140213818413,2.08460346328232,0.49,0.49,1,0.49,50309,9,273,1987.74394977169,1653,1987,-0.999277528089158,-0.0380055503317736
"3158",1987-09-30,9.65546238119873,2.26752380507025,0.39,0.39,1,0.39,50310,9,274,1987.74668949772,1653,1987,-0.999783677414026,-0.0207989994106929
"3159",1987-10-01,7.75823367449735,2.04875468902013,0.44,0.44,1,0.44,50311,10,275,1987.74942922374,1654,1988,-0.999993569258206,-0.00358628529720824
"3160",1987-10-02,16.9328918979488,2.82925799655775,0.34,0.34,1,0.34,50312,10,276,1987.75216894977,1654,1988,-0.99990714142619,0.013627491511827
"3161",1987-10-03,3.1992214091403,1.16290747055743,0.29,0.29,1,0.29,50313,10,277,1987.7549086758,1654,1988,-0.999524419528428,0.0308372301992034
"3162",1987-10-04,8.3245706018709,2.1192114551814,0.23,0.23,1,0.23,50314,10,278,1987.75764840183,1654,1988,-0.998845516973685,0.0480378311497508
"3163",1987-10-05,6.92288670662137,1.93483283678102,0.395,0.395,1,0.395,50315,10,279,1987.76038812785,1654,1988,-0.997870634935321,0.0652241974560036
"3164",1987-10-06,9.99526453762286,2.3021114345979,0.54,0.54,1,0.54,50316,10,280,1987.76312785388,1654,1988,-0.996600062291979,0.0823912364248946
"3165",1987-10-07,15.1772474230908,2.71979742634821,0.64,0.64,1,0.64,50317,10,281,1987.76586757991,1654,1988,-0.995034175541937,0.0995338610904715
"3166",1987-10-08,14.016256721975,2.64021785037725,0.86,0.86,1,0.86,50318,10,282,1987.76860730594,1654,1988,-0.993173438691114,0.116646991724894
"3167",1987-10-09,11.0146710068952,2.39922811207292,0.55,0.55,1,0.55,50319,10,283,1987.77134703196,1654,1988,-0.991018403115754,0.133725557340025
"3168",1987-10-10,6.90872828343703,1.93278558081855,0.73,0.73,1,0.73,50320,10,284,1987.77408675799,1654,1988,-0.988569707399589,0.150764497186479
"3169",1987-10-11,10.6748688504711,2.36789227336907,0.7,0.7,1,0.7,50321,10,285,1987.77682648402,1654,1988,-0.98582807714431,0.167758762256853
"3170",1987-10-12,10.1651656158349,2.31896673970065,1.05,1.05,1,1.05,50322,10,286,1987.77956621005,1654,1988,-0.982794324753554,0.184703316787233
"3171",1987-10-13,12.8552660208593,2.55375353446401,1.59,1.59,1,1.59,50323,10,287,1987.78230593607,1654,1988,-0.979469349194269,0.201593139736837
"3172",1987-10-14,11.3544731633194,2.42961177759162,1.5,1.5,1,1.5,50324,10,288,1987.7850456621,1654,1988,-0.975854135728165,0.218423226288406
"3173",1987-10-15,14.016256721975,2.64021785037725,1.39,1.39,1,1.39,50325,10,289,1987.78778538813,1654,1988,-0.971949755621016,0.235188589324073
"3174",1987-10-16,10.335066694047,2.33554264633468,1.51,1.51,1,1.51,50326,10,290,1987.79052511416,1654,1988,-0.967757365823994,0.251884260908465
"3175",1987-10-17,16.47982235605,2.80213674505733,1.33,1.33,1,1.33,50327,10,291,1987.79326484018,1654,1988,-0.963278208634448,0.268505293746714
"3176",1987-10-18,7.75823367449735,2.04875468902013,1.06,1.06,1,1.06,50328,10,292,1987.79600456621,1654,1988,-0.958513611322464,0.285046762671614
"3177",1987-10-19,6.76714405159364,1.91207914438773,0.815,0.815,1,0.815,50329,10,293,1987.79874429224,1654,1988,-0.953464985740507,0.301503766090664
"3178",1987-10-20,9.31566022477461,2.2316968791344,1.01,1.01,1,1.01,50330,10,294,1987.80148401826,1654,1988,-0.948133827906362,0.317871427435103
"3179",1987-10-21,15.5736832722523,2.74558251999232,0.81,0.81,1,0.81,50331,10,295,1987.80422374429,1654,1988,-0.94252171755663,0.334144896615375
"3180",1987-10-22,5.09645011584168,1.62854424165371,0.67,0.67,1,0.67,50332,10,296,1987.80696347032,1654,1988,-0.936630317680093,0.350319351453055
"3181",1987-10-23,8.3245706018709,2.1192114551814,0.74,0.74,1,0.74,50333,10,297,1987.80970319635,1654,1988,-0.930461374026257,0.366389999106377
"3182",1987-10-24,10.6748688504711,2.36789227336907,0.57,0.57,1,0.57,50334,10,298,1987.81244292237,1654,1988,-0.924016714586959,0.382352077493927
"3183",1987-10-25,9.31566022477461,2.2316968791344,0.35,0.35,1,0.35,50335,10,299,1987.8151826484,1654,1988,-0.917298249053243,0.398200856709092
"3184",1987-10-26,10.5049677722591,2.35184826644448,0.275,0.275,1,0.275,50336,10,300,1987.81792237443,1654,1988,-0.910307968250687,0.413931640418204
"3185",1987-10-27,26.7305207415112,3.28580601149908,0.31,0.31,1,0.31,50337,10,301,1987.82066210046,1654,1988,-0.903047943551054,0.429539767248869
"3186",1987-10-28,35.083990420271,3.55774491303788,0.33,0.33,1,0.33,50338,10,302,1987.82340182648,1654,1988,-0.895520326257154,0.445020612174628
"3187",1987-10-29,27.268540822516,3.3057336869006,0.39,0.39,1,0.39,50339,10,303,1987.82614155251,1654,1988,-0.887727346963698,0.460369587888681
"3188",1987-10-31,19.1699227610743,2.95334252789317,0.37,0.37,1,0.37,50341,10,305,1987.83162100457,1654,1988,-0.871354617237243,0.490653779175639
"3189",1987-11-01,21.6051715487806,3.07293270958753,0.36,0.36,1,0.36,50342,11,306,1987.83436073059,1655,1988,-0.862779718398279,0.505580020887482
"3190",1987-11-02,19.1699227610743,2.95334252789317,0.55,0.55,1,0.55,50343,11,307,1987.83710045662,1655,1988,-0.85394915930752,0.520356448329392
"3191",1987-11-03,25.1730941912339,3.22577573330544,0.56,0.56,1,0.56,50344,11,308,1987.83984018265,1655,1988,-0.844865556651098,0.534978682925433
"3192",1987-11-04,19.6229923029732,2.97670195540195,0.39,0.39,1,0.39,50345,11,309,1987.84257990868,1655,1988,-0.835531602097518,0.5494423917904
"3193",1987-11-05,27.268540822516,3.3057336869006,0.36,0.36,1,0.36,50346,11,310,1987.8453196347,1655,1988,-0.825950061498012,0.563743289016757
"3194",1987-11-06,12.4588301716978,2.52242962225005,0.46,0.46,1,0.46,50347,11,311,1987.84805936073,1655,1988,-0.816123774068794,0.577877136941502
"3195",1987-11-07,12.4588301716978,2.52242962225005,0.71,0.71,1,0.71,50348,11,312,1987.85079908676,1655,1988,-0.806055651552976,0.591839747397476
"3196",1987-11-08,23.6439844873253,3.16310872686841,0.67,0.67,1,0.67,50349,11,313,1987.85353881279,1655,1988,-0.795748677350418,0.605626982964812
"3197",1987-11-09,22.8794296353711,3.13023823767688,0.68,0.68,1,0.68,50350,11,314,1987.85627853881,1655,1988,-0.785205905642197,0.619234758185147
"3198",1987-11-10,22.1148747834168,3.09625044923855,0.73,0.73,1,0.73,50351,11,315,1987.85901826484,1655,1988,-0.774430460476875,0.632659040783877
"3199",1987-11-11,23.1342812526892,3.14131555434617,0.7,0.7,1,0.7,50352,11,316,1987.86175799087,1655,1988,-0.763425534853684,0.645895852853512
"3200",1987-11-12,37.5758729007146,3.62636216625981,0.77,0.77,1,0.77,50353,11,317,1987.86449771689,1655,1988,-0.752194389768466,0.658941272042392
"3201",1987-11-13,35.5936936549072,3.57216847764096,1.33,1.33,1,1.33,50354,11,318,1987.86723744292,1655,1988,-0.740740353249452,0.671791432713961
"3202",1987-11-14,23.6439844873253,3.16310872686841,1.59,1.59,1,1.59,50355,11,319,1987.86997716895,1655,1988,-0.729066819379703,0.684442527082854
"3203",1987-11-15,14.809128420298,2.69524377579155,1.5,1.5,1,1.5,50356,11,320,1987.87271689498,1655,1988,-0.717177247276842,0.696890806359512
"3204",1987-11-16,12.6570480962785,2.53821422177769,1.45,1.45,1,1.45,50357,11,321,1987.875456621,1655,1988,-0.705075160077681,0.709132581850131
"3205",1987-11-17,20.076061844872,2.9995281523255,1.33,1.33,1,1.33,50358,11,322,1987.87819634703,1655,1988,-0.692764143890529,0.721164226053693
"3206",1987-11-18,16.47982235605,2.80213674505733,1.06,1.06,1,1.06,50359,11,323,1987.88093607306,1655,1988,-0.680247846737778,0.732982173731815
"3207",1987-11-19,8.63605591192635,2.15594598691673,0.82,0.82,1,0.82,50360,11,324,1987.88367579909,1655,1988,-0.667529977465752,0.744582922974045
"3208",1987-11-20,8.97585806835048,2.19453853630578,0.81,0.81,1,0.81,50361,11,325,1987.88641552511,1655,1988,-0.654614304654904,0.755963036226757
"3209",1987-11-21,16.0267528141511,2.77425937680341,0.69,0.69,1,0.69,50362,11,326,1987.88915525114,1655,1988,-0.641504655499226,0.767119141315623
"3210",1987-11-22,10.6748688504711,2.36789227336907,0.62,0.62,1,0.62,50363,11,327,1987.89189497717,1655,1988,-0.628204914669338,0.778047932447153
"3211",1987-11-23,13.8321972205786,2.62699900656293,0.595,0.595,1,0.595,50364,11,328,1987.8946347032,1655,1988,-0.614719023164044,0.78874617118579
"3212",1987-11-24,8.63605591192635,2.15594598691673,0.56,0.56,1,0.56,50365,11,329,1987.89737442922,1655,1988,-0.601050977146896,0.799210687410248
"3213",1987-11-25,36.1033968895434,3.58638695757527,0.17,0.17,1,0.17,50366,11,330,1987.90011415525,1655,1988,-0.587204826752023,0.809438380260738
"3214",1987-11-26,104.120461867106,4.64554851602804,2.27,2.27,1,2.27,50367,11,331,1987.90285388128,1655,1988,-0.573184674895535,0.819426219048976
"3215",1987-11-28,128.897702439699,4.85901908542398,3.875,3.875,1,3.875,50369,11,333,1987.90833333333,1655,1988,-0.544639035015456,0.838670567945145
"3216",1987-11-29,121.308787612894,4.79833925860951,5.21,5.21,1,5.21,50370,11,334,1987.91107305936,1655,1988,-0.530122005682534,0.847921375536156
"3217",1987-11-30,153.70325985866,5.0350238595497,5.65,5.65,1,5.65,50371,11,335,1987.91381278539,1655,1988,-0.515447889756816,0.856920925724915
"3218",1987-12-01,178.707035202203,5.18574779017726,7.21,7.21,1,7.21,50372,12,336,1987.91655251142,1656,1988,-0.500621035497068,0.865666551749485
"3219",1987-12-02,140.196124140801,4.94304232900296,8.51,8.51,1,8.51,50373,12,337,1987.91929223744,1656,1988,-0.485645836421789,0.874155662091244
"3220",1987-12-03,116.863042733011,4.76100267420826,9.31,9.31,1,9.31,50374,12,338,1987.92203196347,1656,1988,-0.470526730004096,0.882385741244526
"3221",1987-12-04,144.471967942472,4.97308549525561,9.04,9.04,1,9.04,50375,12,339,1987.9247716895,1656,1988,-0.455268196359899,0.890354350460088
"3222",1987-12-05,108.283038283302,4.68474852385837,10.45,10.45,1,10.45,50376,12,340,1987.92751141553,1656,1988,-0.439874756925246,0.898059128465357
"3223",1987-12-06,96.5598638866695,4.5701631671639,10.05,10.05,1,10.05,50377,12,341,1987.93025114155,1656,1988,-0.424350973105207,0.905497792169956
"3224",1987-12-07,86.2666902316553,4.45744354712307,7.925,7.925,1,7.925,50378,12,342,1987.93299086758,1656,1988,-0.408701444935238,0.912668137335718
"3225",1987-12-08,85.289759031936,4.44605438904781,8.43,8.43,1,8.43,50379,12,343,1987.93573059361,1656,1988,-0.392930809704975,0.919568039236137
"3226",1987-12-09,136.79810257656,4.91850613503787,10.03,10.03,1,10.03,50380,12,344,1987.93847031963,1656,1988,-0.377043740597326,0.926195453279909
"3227",1987-12-10,162.141680076526,5.08847052139391,9.3,9.3,1,9.3,50381,12,345,1987.94121004566,1656,1988,-0.361044945292078,0.932548415621967
"3228",1987-12-11,183.407631699403,5.21171117127613,8.93,8.93,1,8.93,50382,12,346,1987.94394977169,1656,1988,-0.344939164575856,0.938625043743086
"3229",1987-12-12,184.370404475938,5.21694680190719,9.65,9.65,1,9.65,50383,12,347,1987.94668949772,1656,1988,-0.328731170940761,0.944423537006526
"3230",1987-12-13,160.3577187553,5.07740706190173,8.94,8.94,1,8.94,50384,12,348,1987.94942922374,1656,1988,-0.312425767166833,0.94994217719302
"3231",1987-12-14,141.470382227392,4.95209038229367,10.71,10.71,1,10.71,50385,12,349,1987.95216894977,1656,1988,-0.296027784895403,0.955179329011009
"3232",1987-12-15,234.420430432575,5.45711621445313,12.525,12.525,1,12.525,50386,12,350,1987.9549086758,1656,1988,-0.279542083200767,0.960133440579889
"3233",1987-12-16,651.067428689702,6.47861321394115,14.65,14.65,1,14.65,50387,12,351,1987.95764840183,1656,1988,-0.262973547155612,0.964803043888438
"3234",1987-12-17,648.186189571689,6.47417798466697,11.775,11.775,1,11.775,50388,12,352,1987.96038812785,1656,1988,-0.246327086373009,0.969186755232955
"3235",1987-12-18,445.848163844305,6.0999784542463,12.5,12.5,1,12.5,50389,12,353,1987.96312785388,1656,1988,-0.229607633556776,0.973283275625579
"3236",1987-12-19,339.12196988076,5.826359835829,9.7,9.7,1,9.7,50390,12,354,1987.96586757991,1656,1988,-0.212820143043374,0.977091391178429
"3237",1987-12-21,485.236897143135,6.18463721940353,9.41,9.41,1,9.41,50392,12,356,1987.97134703196,1656,1988,-0.179060965598602,0.983837979851813
"3238",1987-12-22,459.100447944846,6.12926902695683,8.3775,8.3775,1,8.3775,50393,12,357,1987.97408675799,1656,1988,-0.162099282236526,0.986774453813232
"3239",1987-12-23,374.631295227081,5.92594232957193,8.345,8.345,1,8.345,50394,12,358,1987.97682648402,1656,1988,-0.145089565358728,0.989418525207617
"3240",1987-12-24,266.163615211863,5.58411121446988,8.485,8.485,1,8.485,50395,12,359,1987.97956621005,1656,1988,-0.128036855313225,0.991769410539315
"3241",1987-12-25,223.419335618344,5.40905043444901,8.665,8.665,1,8.665,50396,12,360,1987.98230593607,1656,1988,-0.110946205182426,0.993826413190764
"3242",1987-12-26,207.731802730097,5.33624783774558,8.49,8.49,1,8.49,50397,12,361,1987.9850456621,1656,1988,-0.0938226792984244,0.995588923627249
"3243",1987-12-27,188.193178735709,5.23746898173199,8.24,8.24,1,8.24,50398,12,362,1987.98778538813,1656,1988,-0.0766713517296897,0.997056419579124
"3244",1987-12-28,169.419109593276,5.13237558337205,7.54,7.54,1,7.54,50399,12,363,1987.99052511416,1656,1988,-0.0594973047847364,0.998228466195666
"3245",1988-01-04,79.5131223727258,4.37592206933132,7.31,7.31,1,7.31,50406,1,4,1988.00967668488,1657,1988,0.060762951160305,0.998152224746451
"3246",1988-01-05,90.5283756101413,4.50566334421515,8.28,8.28,1,8.28,50407,1,5,1988.01240892532,1657,1988,0.0778886078362684,0.996962067868847
"3247",1988-01-06,74.4727237191012,4.31043293376973,8.32,8.32,1,8.32,50408,1,6,1988.01514116576,1657,1988,0.0949913103801848,0.995478101693983
"3248",1988-01-07,70.7915336911731,4.25973941291619,7.85,7.85,1,7.85,50409,1,7,1988.01787340619,1657,1988,0.112066018550738,0.993700763553186
"3249",1988-01-08,70.1968799174309,4.25130386442339,8.36,8.36,1,8.36,50410,1,8,1988.02060564663,1657,1988,0.12910770034944,0.991630577236543
"3250",1988-01-09,70.1968799174309,4.25130386442339,7.91,7.91,1,7.91,50411,1,9,1988.02333788707,1657,1988,0.146111333516256,0.989268152837289
"3251",1988-01-10,48.9309282945542,3.89040967701059,8.46,8.46,1,8.46,50412,1,10,1988.0260701275,1657,1988,0.16307190700424,0.986614186572441
"3252",1988-01-11,42.3897367833898,3.74690627594186,8.175,8.175,1,8.175,50413,1,11,1988.02880236794,1657,1988,0.179984422452735,0.983669460578276
"3253",1988-01-12,42.106568319703,3.74020374561402,9.13,9.13,1,9.13,50414,1,12,1988.03153460838,1657,1988,0.196843895664025,0.980434842679416
"3254",1988-01-13,45.702807808525,3.82215973602429,8.61,8.61,1,8.61,50415,1,13,1988.03426684882,1657,1988,0.213645358077543,0.976911286131918
"3255",1988-01-14,46.2408278895299,3.83386312838918,8.97,8.97,1,8.97,50416,1,14,1988.03699908925,1657,1988,0.230383858221638,0.973099829344817
"3256",1988-01-15,31.9691373197165,3.46477097865126,8.24,8.24,1,8.24,50417,1,15,1988.03973132969,1657,1988,0.247054463187037,0.969001595571114
"3257",1988-01-16,24.6633909565977,3.20531999666064,7.68,7.68,1,7.68,50418,1,16,1988.04246357013,1657,1988,0.263652260066405,0.964617792579982
"3258",1988-01-17,26.7305207415112,3.28580601149908,7.08,7.08,1,7.08,50419,1,17,1988.04519581056,1657,1988,0.280172357416337,0.959949712297354
"3259",1988-01-18,70.5791573434081,4.25673487914791,6.91,6.91,1,6.91,50420,1,18,1988.047928051,1657,1988,0.296609886686553,0.954998730428366
"3260",1988-01-19,73.2550993252481,4.29394786083589,6.35,6.35,1,6.35,50421,1,19,1988.05066029144,1657,1988,0.312960003660003,0.949766306050668
"3261",1988-01-20,109.698880601736,4.69773916305169,5.58,5.58,1,5.58,50422,1,20,1988.05339253188,1657,1988,0.329217889885633,0.944253981182632
"3262",1988-01-21,136.79810257656,4.91850613503787,5.11,5.11,1,5.11,50423,1,21,1988.05612477231,1657,1988,0.345378754086304,0.938463380332868
"3263",1988-01-22,150.560089911737,5.01436227301899,4.17,4.17,1,4.17,50424,1,22,1988.05885701275,1657,1988,0.361437833582887,0.932396210017453
"3264",1988-01-23,126.830572654786,4.84285212220583,3.52,3.52,1,3.52,50425,1,23,1988.06158925319,1657,1988,0.377390395692629,0.926054258258641
"3265",1988-01-24,93.8414466352765,4.54160662020334,3.7,3.7,1,3.7,50426,1,24,1988.06432149362,1657,1988,0.393231739118875,0.919439394060068
"3266",1988-01-25,93.5582781715897,4.53858453807923,4.16,4.16,1,4.16,50427,1,25,1988.06705373406,1657,1988,0.408957195348363,0.912553566851174
"3267",1988-01-26,65.3830160347558,4.18026253107875,3.54,3.54,1,3.54,50428,1,26,1988.0697859745,1657,1988,0.424562130015278,0.905398805917531
"3268",1988-01-27,50.006968456564,3.91216236484845,3.46,3.46,1,3.46,50429,1,27,1988.07251821494,1657,1988,0.440041944272114,0.897977219800824
"3269",1988-01-29,40.6057754621631,3.70391030925336,3.53,3.53,1,3.53,50431,1,29,1988.07798269581,1657,1988,0.470608001890876,0.882342398707144
