Year,Month,Day,PRCP,SNOW,Total Precip (mm),,
1989,10,30,0,0,0,,
1989,10,31,12,0,12,,
1989,11,1,4,0,4,,
1989,11,2,1.4,0,1.4,,
1989,11,3,1.9,0,1.9,,
1989,11,4,0.6,0,0.6,,
1989,11,5,3.8,0,3.8,,
1989,11,6,0,0,0,,
1989,11,7,7.2,0,7.2,,
1989,11,8,9.9,0,9.9,,
1989,11,9,10.2,0,10.2,,
1989,11,10,4,0,4,,
1989,11,11,2.6,0,2.6,,
1989,11,12,3.5,0,3.5,,
1989,11,13,0,0,0,,
1989,11,14,10.2,0,10.2,,
1989,11,15,11.4,0,11.4,,
1989,11,16,2.2,0,2.2,,
1989,11,17,0,9,9,,
1989,11,18,0,0,0,,
1989,11,19,0,0,0,,
1989,11,20,5,0,5,,
1989,11,21,0,2,2,,
1989,11,22,0,0,0,,
1989,11,23,0,0,0,,
1989,11,24,0,0,0,,
1989,11,25,4.6,0,4.6,,
1989,11,26,0.2,0,0.2,,
1989,11,27,6.4,0,6.4,,
1989,11,28,0.2,0,0.2,,
1989,11,29,0,0,0,,
1989,11,30,0.3,0,0.3,,
1989,12,1,0,0,0,,
1989,12,2,1.2,0.2,1.4,,
1989,12,3,0,0,0,,
1989,12,4,0,0.2,0.2,,
1989,12,5,0,0.6,0.6,,
1989,12,6,2,2,4,,
1989,12,7,0,0.6,0.6,,
1989,12,8,0,0,0,,
1989,12,9,0,0,0,,
1989,12,10,0,0,0,,
1989,12,11,0,1,1,,
1989,12,12,0,0,0,,
1989,12,13,0,0,0,,
1989,12,14,0,6,6,,
1989,12,15,0,10,10,,
1989,12,16,0,4,4,,
1989,12,17,0,1.6,1.6,,
1989,12,18,0,5,5,,
1989,12,19,0,4,4,,
1989,12,20,0,0,0,,
1989,12,21,0,0,0,,
1989,12,22,0,0,0,,
1989,12,23,0,0,0,,
1989,12,24,0,4,4,,
1989,12,25,0,3,3,,
1989,12,26,0,0,0,,
1989,12,27,0,3,3,,
1989,12,28,0,2.6,2.6,,
1989,12,29,0,5,5,,
1989,12,30,8,0,8,,
1989,12,31,8.2,1,9.2,,
1990,1,1,0,0,0,,
1990,1,2,0,0,0,,
1990,1,3,0,0,0,,
1990,1,4,6.6,0,6.6,,
1990,1,5,0,0,0,,
1990,1,6,0,0,0,,
1990,1,7,0,0,0,,
1990,1,8,0,0,0,,
1990,1,9,5.1,0,5.1,,
1990,1,10,3,0,3,,
1990,1,11,0.6,0,0.6,,
1990,1,12,0,2.8,2.8,,
1990,1,13,0,1,1,,
1990,1,14,1.2,0,1.2,,
1990,1,15,0,0,0,,
1990,1,16,2.8,0,2.8,,
1990,1,17,17.6,0,17.6,,
1990,1,18,0,0,0,,
1990,1,19,0,0,0,,
1990,1,20,1,2,3,,
1990,1,21,0,2,2,,
1990,1,22,0,0,0,,
1990,1,23,0,0,0,,
1990,1,24,0,0,0,,
1990,1,25,0,0,0,,
1990,1,26,0,0,0,,
1990,1,27,6,0,6,,
1990,1,28,0,0,0,,
1990,1,29,0,3.6,3.6,,
1990,1,30,0,0,0,,
1990,1,31,0,0,0,,
1990,2,1,7.8,0,7.8,,
1990,2,2,0,10,10,,
1990,2,3,0,6,6,,
1990,2,4,0,0,0,,
1990,2,5,0,0,0,,
1990,2,6,0,0,0,,
1990,2,7,0,0,0,,
1990,2,8,7,0,7,,
1990,2,9,5.8,0,5.8,,
1990,2,10,0,0,0,,
1990,2,11,0,0,0,,
1990,2,12,0,0,0,,
1990,2,13,0,0,0,,
1990,2,14,0,8,8,,
1990,2,15,0,0,0,,
1990,2,16,0,0,0,,
1990,2,17,0,0,0,,
1990,2,18,0,0,0,,
1990,2,19,0,0,0,,
1990,2,20,0,0,0,,
1990,2,21,0,0,0,,
1990,2,22,25,0,25,,
1990,2,23,0,3,3,,
1990,2,24,0,4,4,,
1990,2,25,0,0,0,,
1990,2,26,0,0,0,,
1990,2,27,0,0,0,,
1990,2,28,0,0,0,,
1990,3,1,0,0,0,,
1990,3,2,0,0,0,,
1990,3,3,0,0,0,,
1990,3,4,0,0,0,,
1990,3,5,0,0,0,,
1990,3,6,0,0,0,,
1990,3,7,0,0,0,,
1990,3,8,2,0,2,,
1990,3,9,3,0,3,,
1990,3,10,0.8,0,0.8,,
1990,3,11,5.8,0,5.8,,
1990,3,12,0,0,0,,
1990,3,13,0.3,0,0.3,,
1990,3,14,0,0,0,,
1990,3,15,0,0,0,,
1990,3,16,7.8,0,7.8,,
1990,3,17,1.4,0,1.4,,
1990,3,18,0,0,0,,
1990,3,19,5.6,0,5.6,,
1990,3,20,0,0,0,,
1990,3,21,0,0,0,,
1990,3,22,0,0,0,,
1990,3,23,0,0,0,,
1990,3,24,0,0,0,,
1990,3,25,0,0,0,,
1990,3,26,0,0,0,,
1990,3,27,0,0,0,,
1990,3,28,0,0,0,,
1990,3,29,1.4,0,1.4,,
1990,3,30,7.4,0,7.4,,
1990,3,31,0,0,0,,
1990,4,1,1.4,0,1.4,,
1990,4,2,3.9,0,3.9,,
1990,4,3,4.2,0,4.2,,
1990,4,4,18.2,0,18.2,,
1990,4,5,5.9,2,7.9,,
1990,4,6,0,0,0,,
1990,4,7,0,0,0,,
1990,4,8,0,0,0,,
1990,4,9,4.7,0,4.7,,
1990,4,10,31.4,0,31.4,,
1990,4,11,1.2,0,1.2,,
1990,4,12,0,0,0,,
1990,4,13,1,0,1,,
1990,4,14,7.2,0,7.2,,
1990,4,15,0,0,0,,
1990,4,16,3.8,0,3.8,,
1990,4,17,1.2,0,1.2,,
1990,4,18,0,0,0,,
1990,4,19,1,0,1,,
1990,4,20,16.4,0,16.4,,
1990,4,21,0,0,0,,
1990,4,22,0,0,0,,
1990,4,23,0,0,0,,
1990,4,24,0,0,0,,
1990,4,25,0,0,0,,
1990,4,26,0,0,0,,
1990,4,27,0,0,0,,
1990,4,28,0,0,0,,
1990,4,29,0,0,0,,
1990,4,30,0,0,0,,
1990,5,1,0,0,0,,
1990,5,2,0,0,0,,
1990,5,3,0,0,0,,
1990,5,4,26,0,26,,
1990,5,5,0.4,0,0.4,,
1990,5,6,0.2,0,0.2,,
1990,5,7,0,0,0,,
1990,5,8,0,0,0,,
1990,5,9,1.1,0,1.1,,
1990,5,10,2.6,0,2.6,,
1990,5,11,0,0,0,,
1990,5,12,16.4,0,16.4,,
1990,5,13,22.8,0,22.8,,
1990,5,14,0.4,0,0.4,,
1990,5,15,6,0,6,,
1990,5,16,25.1,0,25.1,,
1990,5,17,2.7,0,2.7,,
1990,5,18,4.5,0,4.5,,
1990,5,19,2.7,0,2.7,,
1990,5,20,4.8,0,4.8,,
1990,5,21,0.4,0,0.4,,
1990,5,22,0,0,0,,
1990,5,23,0,0,0,,
1990,5,24,0,0,0,,
1990,5,25,0,0,0,,
1990,5,26,0,0,0,,
1990,5,27,0,0,0,,
1990,5,28,5.8,0,5.8,,
1990,5,29,8.3,0,8.3,,
1990,5,30,0,0,0,,
1990,5,31,0,0,0,,
1990,6,1,0,0,0,,
1990,6,2,8.8,0,8.8,,
1990,6,3,7,0,7,,
1990,6,4,0,0,0,,
1990,6,5,0.4,0,0.4,,
1990,6,6,0,0,0,,
1990,6,7,0,0,0,,
1990,6,8,10.7,0,10.7,,
1990,6,9,0,0,0,,
1990,6,10,5.8,0,5.8,,
1990,6,11,0,0,0,,
1990,6,12,0,0,0,,
1990,6,13,0,0,0,,
1990,6,14,0,0,0,,
1990,6,15,0,0,0,,
1990,6,16,0,0,0,,
1990,6,17,3.1,0,3.1,,
1990,6,18,3,0,3,,
1990,6,19,0.6,0,0.6,,
1990,6,20,0,0,0,,
1990,6,21,0.4,0,0.4,,
1990,6,22,16.2,0,16.2,,
1990,6,23,7.8,0,7.8,,
1990,6,24,0,0,0,,
1990,6,25,0,0,0,,
1990,6,26,1,0,1,,
1990,6,27,0,0,0,,
1990,6,28,2.6,0,2.6,,
1990,6,29,0,0,0,,
1990,6,30,0,0,0,,
1990,7,1,0,0,0,,
1990,7,2,0,0,0,,
1990,7,3,0,0,0,,
1990,7,4,0,0,0,,
1990,7,5,2.2,0,2.2,,
1990,7,6,0,0,0,,
1990,7,7,0,0,0,,
1990,7,8,21.6,0,21.6,,
1990,7,9,0,0,0,,
1990,7,10,0.2,0,0.2,,
1990,7,11,0,0,0,,
1990,7,12,0,0,0,,
1990,7,13,0,0,0,,
1990,7,14,23,0,23,,
1990,7,15,8,0,8,,
1990,7,16,0.6,0,0.6,,
1990,7,17,0,0,0,,
1990,7,18,0,0,0,,
1990,7,19,0,0,0,,
1990,7,20,5,0,5,,
1990,7,21,0,0,0,,
1990,7,22,7.8,0,7.8,,
1990,7,23,7.9,0,7.9,,
1990,7,24,0,0,0,,
1990,7,25,0,0,0,,
1990,7,26,0,0,0,,
1990,7,27,0,0,0,,
1990,7,28,0,0,0,,
1990,7,29,0,0,0,,
1990,7,30,6,0,6,,
1990,7,31,0,0,0,,
1990,8,1,0,0,0,,
1990,8,2,0,0,0,,
1990,8,3,0,0,0,,
1990,8,4,2.6,0,2.6,,
1990,8,5,0.4,0,0.4,,
1990,8,6,1.6,0,1.6,,
1990,8,7,0,0,0,,
1990,8,8,0,0,0,,
1990,8,9,0,0,0,,
1990,8,10,0,0,0,,
1990,8,11,0,0,0,,
1990,8,12,32.6,0,32.6,,
1990,8,13,18,0,18,,
1990,8,14,0,0,0,,
1990,8,15,0,0,0,,
1990,8,16,0,0,0,,
1990,8,17,0,0,0,,
1990,8,18,1.2,0,1.2,,
1990,8,19,16,0,16,,
1990,8,20,1.6,0,1.6,,
1990,8,21,0,0,0,,
1990,8,22,0,0,0,,
1990,8,23,0,0,0,,
1990,8,24,0,0,0,,
1990,8,25,0,0,0,,
1990,8,26,0,0,0,,
1990,8,27,25,0,25,,
1990,8,28,3,0,3,,
1990,8,29,0,0,0,,
1990,8,30,0,0,0,,
1990,8,31,0,0,0,,
1990,9,1,0,0,0,,
1990,9,2,0,0,0,,
1990,9,3,0,0,0,,
1990,9,4,17.6,0,17.6,,
1990,9,5,1,0,1,,
1990,9,6,37.5,0,37.5,,
1990,9,7,0.2,0,0.2,,
1990,9,8,0,0,0,,
1990,9,9,0.4,0,0.4,,
1990,9,10,0,0,0,,
1990,9,11,0,0,0,,
1990,9,12,0,0,0,,
1990,9,13,0,0,0,,
1990,9,14,11.6,0,11.6,,
1990,9,15,0,0,0,,
1990,9,16,1.6,0,1.6,,
1990,9,17,0,0,0,,
1990,9,18,1.2,0,1.2,,
1990,9,19,8.2,0,8.2,,
1990,9,20,0,0,0,,
1990,9,21,2,0,2,,
1990,9,22,0,0,0,,
1990,9,23,0,0,0,,
1990,9,24,0,0,0,,
1990,9,25,2.5,0,2.5,,
1990,9,26,0,0,0,,
1990,9,27,2,0,2,,
1990,9,28,0,0,0,,
1990,9,29,18.4,0,18.4,,
1990,9,30,4.4,0,4.4,,
1990,10,1,2,0,2,,
1990,10,2,0,0,0,,
1990,10,3,3,0,3,,
1990,10,4,6.8,0,6.8,,
1990,10,5,0,0,0,,
1990,10,6,0,0,0,,
1990,10,7,2.8,0,2.8,,
1990,10,8,5.6,0,5.6,,
1990,10,9,19.4,0,19.4,,
1990,10,10,11.6,0,11.6,,
1990,10,11,2.8,0,2.8,,
1990,10,12,16,0,16,,
1990,10,13,1,0,1,,
1990,10,14,0,0,0,,
1990,10,15,0,0,0,,
1990,10,16,1,0,1,,
1990,10,17,1.2,0,1.2,,
1990,10,18,21.8,0,21.8,,
1990,10,19,0,0,0,,
1990,10,20,0,0,0,,
1990,10,21,9.8,0,9.8,,
1990,10,22,5.4,0,5.4,,
1990,10,23,0.6,0,0.6,,
1990,10,24,0,0,0,,
1990,10,25,0,0,0,,
1990,10,26,0,0,0,,
1990,10,27,6.4,0,6.4,,
1990,10,28,0,0,0,,
1990,10,29,0,0,0,,
1990,10,30,0,0,0,,
1990,10,31,0,0,0,,
1990,11,1,0,0,0,,
1990,11,2,0,0,0,,
1990,11,3,0,0,0,,
1990,11,4,11.4,0,11.4,,
1990,11,5,13.2,0,13.2,,
1990,11,6,0.6,0,0.6,,
1990,11,7,0,0,0,,
1990,11,8,0,0,0,,
1990,11,9,6.6,0,6.6,,
1990,11,10,0,0,0,,
1990,11,11,3.8,0,3.8,,
1990,11,12,0,0,0,,
1990,11,13,0,0,0,,
1990,11,14,0.2,0,0.2,,
1990,11,15,0,0,0,,
1990,11,16,4.4,0,4.4,,
1990,11,17,0,0,0,,
1990,11,18,0,0,0,,
1990,11,19,0,0,0,,
1990,11,20,0,0,0,,
1990,11,21,1.2,0,1.2,,
1990,11,22,10.6,0,10.6,,
1990,11,23,2,0,2,,
1990,11,24,0.6,0,0.6,,
1990,11,25,0,0,0,,
1990,11,26,3,0,3,,
1990,11,27,0.4,0,0.4,,
1990,11,28,0,0,0,,
1990,11,29,0,0,0,,
1990,11,30,0,0,0,,
1990,12,1,0,0,0,,
1990,12,2,0,0,0,,
1990,12,3,25.4,3.6,29,,
1990,12,4,0,1.6,1.6,,
1990,12,5,0.6,0,0.6,,
1990,12,6,0,0,0,,
1990,12,7,0.4,0,0.4,,
1990,12,8,0,0,0,,
1990,12,9,0,0,0,,
1990,12,10,0,0,0,,
1990,12,11,0,0,0,,
1990,12,12,0,0,0,,
1990,12,13,0,0,0,,
1990,12,14,0,0,0,,
1990,12,15,14,0,14,,
1990,12,16,0.4,0,0.4,,
1990,12,17,8.6,0,8.6,,
1990,12,18,14,0,14,,
1990,12,19,0,0,0,,
1990,12,20,0.4,0,0.4,,
1990,12,21,14.9,0,14.9,,
1990,12,22,30.8,0,30.8,,
1990,12,23,0.6,2,2.6,,
1990,12,24,0,1,1,,
1990,12,25,0,0,0,,
1990,12,26,0,0,0,,
1990,12,27,0,0,0,,
1990,12,28,11.2,0,11.2,,
1990,12,29,25.2,0,25.2,,
1990,12,30,14.8,3,17.8,,
1990,12,31,0,0,0,,
1991,1,1,0,0,0,,
1991,1,2,0,2,2,,
1991,1,3,0,0,0,,
1991,1,4,0,0,0,,
1991,1,5,0,2,2,,
1991,1,6,0,0,0,,
1991,1,7,0,0,0,,
1991,1,8,0.5,0,0.5,,
1991,1,9,1.8,0,1.8,,
1991,1,10,0,0,0,,
1991,1,11,9,3,12,,
1991,1,12,0,0.6,0.6,,
1991,1,13,0,0,0,,
1991,1,14,0,0,0,,
1991,1,15,8.8,0,8.8,,
1991,1,16,5.4,0,5.4,,
1991,1,17,0.8,0,0.8,,
1991,1,18,0,0,0,,
1991,1,19,0,0,0,,
1991,1,20,0.6,2,2.6,,
1991,1,21,0,0,0,,
1991,1,22,0,0,0,,
1991,1,23,0,1,1,,
1991,1,24,0,0,0,,
1991,1,25,0,0,0,,
1991,1,26,0,2,2,,
1991,1,27,0,4,4,,
1991,1,28,0,0,0,,
1991,1,29,0,7,7,,
1991,1,30,0,5,5,,
1991,1,31,0,0,0,,
1991,2,1,0,0,0,,
1991,2,2,0,0,0,,
1991,2,3,0,0,0,,
1991,2,4,0.6,0,0.6,,
1991,2,5,0,0,0,,
1991,2,6,1.8,0,1.8,,
1991,2,7,0,0,0,,
1991,2,8,0,0,0,,
1991,2,9,0,0,0,,
1991,2,10,0,0,0,,
1991,2,11,0,0,0,,
1991,2,12,0,0,0,,
1991,2,13,0,3,3,,
1991,2,14,0,5,5,,
1991,2,15,0,0,0,,
1991,2,16,0,0,0,,
1991,2,17,0,0,0,,
1991,2,18,4.4,0,4.4,,
1991,2,19,7.4,0,7.4,,
1991,2,20,0.6,0,0.6,,
1991,2,21,0,0,0,,
1991,2,22,0.4,0,0.4,,
1991,2,23,0,0,0,,
1991,2,24,0,0,0,,
1991,2,25,0,4.9,4.9,,
1991,2,26,0,0,0,,
1991,2,27,0,0,0,,
1991,2,28,0,2,2,,
1991,3,1,3.8,0,3.8,,
1991,3,2,20.1,0,20.1,,
1991,3,3,2,0,2,,
1991,3,4,0,10,10,,
1991,3,5,0,0,0,,
1991,3,6,12.8,0,12.8,,
1991,3,7,0,0,0,,
1991,3,8,0,0,0,,
1991,3,9,0,2,2,,
1991,3,10,0,0,0,,
1991,3,11,0,0,0,,
1991,3,12,0,0,0,,
1991,3,13,0,0,0,,
1991,3,14,0,0,0,,
1991,3,15,0,0,0,,
1991,3,16,0,0,0,,
1991,3,17,4.8,0,4.8,,
1991,3,18,12.4,0,12.4,,
1991,3,19,1,0,1,,
1991,3,20,0.2,0,0.2,,
1991,3,21,0,0,0,,
1991,3,22,4.2,0,4.2,,
1991,3,23,13,0,13,,
1991,3,24,3.6,0,3.6,,
1991,3,25,0.6,0,0.6,,
1991,3,26,17.6,0,17.6,,
1991,3,27,34.8,0,34.8,,
1991,3,28,0.6,0,0.6,,
1991,3,29,0,0,0,,
1991,3,30,0,0,0,,
1991,3,31,0,0,0,,
1991,4,1,1,0,1,,
1991,4,2,0,0,0,,
1991,4,3,0,0,0,,
1991,4,4,1.4,0,1.4,,
1991,4,5,0.6,0,0.6,,
1991,4,6,0.9,0,0.9,,
1991,4,7,0,0,0,,
1991,4,8,4,0,4,,
1991,4,9,4,0,4,,
1991,4,10,0.8,0,0.8,,
1991,4,11,0,0,0,,
1991,4,12,0,0,0,,
1991,4,13,0,0,0,,
1991,4,14,6,0,6,,
1991,4,15,10.4,0,10.4,,
1991,4,16,0,0,0,,
1991,4,17,0,0,0,,
1991,4,18,0,0,0,,
1991,4,19,2.6,0,2.6,,
1991,4,20,5.2,0,5.2,,
1991,4,21,22,0,22,,
1991,4,22,7.8,0,7.8,,
1991,4,23,0.4,0,0.4,,
1991,4,24,7.8,0,7.8,,
1991,4,25,0,0,0,,
1991,4,26,0,0,0,,
1991,4,27,0,0,0,,
1991,4,28,0,0,0,,
1991,4,29,3.2,0,3.2,,
1991,4,30,0,0,0,,
1991,5,1,3.8,0,3.8,,
1991,5,2,0,0,0,,
1991,5,3,0,0,0,,
1991,5,4,0,0,0,,
1991,5,5,2.4,0,2.4,,
1991,5,6,0,0,0,,
1991,5,7,0,0,0,,
1991,5,8,1.4,0,1.4,,
1991,5,9,3.4,0,3.4,,
1991,5,10,0,0,0,,
1991,5,11,0,0,0,,
1991,5,12,4.2,0,4.2,,
1991,5,13,0,0,0,,
1991,5,14,0,0,0,,
1991,5,15,0,0,0,,
1991,5,16,4,0,4,,
1991,5,17,15.6,0,15.6,,
1991,5,18,0,0,0,,
1991,5,19,0,0,0,,
1991,5,20,0,0,0,,
1991,5,21,0,0,0,,
1991,5,22,0,0,0,,
1991,5,23,0,0,0,,
1991,5,24,0,0,0,,
1991,5,25,0,0,0,,
1991,5,26,6.2,0,6.2,,
1991,5,27,0,0,0,,
1991,5,28,0,0,0,,
1991,5,29,0.4,0,0.4,,
1991,5,30,4.5,0,4.5,,
1991,5,31,0,0,0,,
1991,6,1,0,0,0,,
1991,6,2,0,0,0,,
1991,6,3,2.2,0,2.2,,
1991,6,4,0,0,0,,
1991,6,5,0,0,0,,
1991,6,6,0,0,0,,
1991,6,7,0,0,0,,
1991,6,8,0,0,0,,
1991,6,9,0,0,0,,
1991,6,10,12.8,0,12.8,,
1991,6,11,2.4,0,2.4,,
1991,6,12,0,0,0,,
1991,6,13,0,0,0,,
1991,6,14,0,0,0,,
1991,6,15,5,0,5,,
1991,6,16,0,0,0,,
1991,6,17,0,0,0,,
1991,6,18,0,0,0,,
1991,6,19,0,0,0,,
1991,6,20,0,0,0,,
1991,6,21,0,0,0,,
1991,6,22,0,0,0,,
1991,6,23,0,0,0,,
1991,6,24,0,0,0,,
1991,6,25,0,0,0,,
1991,6,26,0,0,0,,
1991,6,27,0,0,0,,
1991,6,28,0,0,0,,
1991,6,29,0.6,0,0.6,,
1991,6,30,0,0,0,,
1991,7,1,0,0,0,,
1991,7,2,0,0,0,,
1991,7,3,0,0,0,,
1991,7,4,13.6,0,13.6,,
1991,7,5,0,0,0,,
1991,7,6,31.6,0,31.6,,
1991,7,7,1.6,0,1.6,,
1991,7,8,0,0,0,,
1991,7,9,0,0,0,,
1991,7,10,0,0,0,,
1991,7,11,0,0,0,,
1991,7,12,1.6,0,1.6,,
1991,7,13,4.6,0,4.6,,
1991,7,14,0,0,0,,
1991,7,15,0,0,0,,
1991,7,16,0,0,0,,
1991,7,17,0,0,0,,
1991,7,18,0,0,0,,
1991,7,19,0,0,0,,
1991,7,20,0,0,0,,
1991,7,21,0,0,0,,
1991,7,22,0,0,0,,
1991,7,23,0,0,0,,
1991,7,24,0,0,0,,
1991,7,25,0,0,0,,
1991,7,26,0,0,0,,
1991,7,27,0,0,0,,
1991,7,28,0,0,0,,
1991,7,29,2,0,2,,
1991,7,30,0,0,0,,
1991,7,31,0,0,0,,
1991,8,1,0,0,0,,
1991,8,2,17.2,0,17.2,,
1991,8,3,12.6,0,12.6,,
1991,8,4,0,0,0,,
1991,8,5,0,0,0,,
1991,8,6,0,0,0,,
1991,8,7,0,0,0,,
1991,8,8,20.2,0,20.2,,
1991,8,9,1.6,0,1.6,,
1991,8,10,65,0,65,,
1991,8,11,0,0,0,,
1991,8,12,0,0,0,,
1991,8,13,0,0,0,,
1991,8,14,0,0,0,,
1991,8,15,0,0,0,,
1991,8,16,0,0,0,,
1991,8,17,14.3,0,14.3,,
1991,8,18,0,0,0,,
1991,8,19,0,0,0,,
1991,8,20,16.2,0,16.2,,
1991,8,21,0,0,0,,
1991,8,22,0,0,0,,
1991,8,23,0,0,0,,
1991,8,24,0,0,0,,
1991,8,25,0,0,0,,
1991,8,26,0,0,0,,
1991,8,27,0,0,0,,
1991,8,28,0,0,0,,
1991,8,29,0,0,0,,
1991,8,30,0,0,0,,
1991,8,31,0,0,0,,
1991,9,1,0,0,0,,
1991,9,2,0,0,0,,
1991,9,3,2.9,0,2.9,,
1991,9,4,0,0,0,,
1991,9,5,0,0,0,,
1991,9,6,0,0,0,,
1991,9,7,0,0,0,,
1991,9,8,0,0,0,,
1991,9,9,0,0,0,,
1991,9,10,1.8,0,1.8,,
1991,9,11,0,0,0,,
1991,9,12,0,0,0,,
1991,9,13,0,0,0,,
1991,9,14,2.4,0,2.4,,
1991,9,15,1.8,0,1.8,,
1991,9,16,0,0,0,,
1991,9,17,0,0,0,,
1991,9,18,1.4,0,1.4,,
1991,9,19,0,0,0,,
1991,9,20,0,0,0,,
1991,9,21,0,0,0,,
1991,9,22,10.6,0,10.6,,
1991,9,23,4.4,0,4.4,,
1991,9,24,7.9,0,7.9,,
1991,9,25,21.8,0,21.8,,
1991,9,26,2.2,0,2.2,,
1991,9,27,0,0,0,,
1991,9,28,0,0,0,,
1991,9,29,0,0,0,,
1991,9,30,1.8,0,1.8,,
1991,10,1,2.2,0,2.2,,
1991,10,2,0,0,0,,
1991,10,3,9.4,0,9.4,,
1991,10,4,0.4,0,0.4,,
1991,10,5,3.4,0,3.4,,
1991,10,6,8.5,0,8.5,,
1991,10,7,0,0,0,,
1991,10,8,0,0,0,,
1991,10,9,12.4,0,12.4,,
1991,10,10,5.6,0,5.6,,
1991,10,11,5,0,5,,
1991,10,12,3.2,0,3.2,,
1991,10,13,0,0,0,,
1991,10,14,0.4,0,0.4,,
1991,10,15,0,0,0,,
1991,10,16,0,0,0,,
1991,10,17,0,0,0,,
1991,10,18,4.6,0,4.6,,
1991,10,19,0.6,0,0.6,,
1991,10,20,0,0,0,,
1991,10,21,0,0,0,,
1991,10,22,0,0,0,,
1991,10,23,0.8,0,0.8,,
1991,10,24,1.8,0,1.8,,
1991,10,25,7,0,7,,
1991,10,26,0,0,0,,
1991,10,27,2,0,2,,
1991,10,28,0,0,0,,
1991,10,29,0,0,0,,
1991,10,30,0,0,0,,
1991,10,31,0,0,0,,
1991,11,1,2.8,0,2.8,,
1991,11,2,0.4,0,0.4,,
1991,11,3,0,3,3,,
1991,11,4,0,0,0,,
1991,11,5,0,0,0,,
1991,11,6,2.6,0,2.6,,
1991,11,7,0,0,0,,
1991,11,8,0,0,0,,
1991,11,9,0,0,0,,
1991,11,10,0,0,0,,
1991,11,11,8.8,2,10.8,,
1991,11,12,2.4,0,2.4,,
1991,11,13,0.6,0,0.6,,
1991,11,14,1.8,0,1.8,,
1991,11,15,1.4,0,1.4,,
1991,11,16,0,0,0,,
1991,11,17,0,0,0,,
1991,11,18,2,0,2,,
1991,11,19,57.8,0,57.8,,
1991,11,20,11.4,0,11.4,,
1991,11,21,1,0,1,,
1991,11,22,0,0,0,,
1991,11,23,5.2,0,5.2,,
1991,11,24,0,0.6,0.6,,
1991,11,25,0,0,0,,
1991,11,26,0,0,0,,
1991,11,27,1,0,1,,
1991,11,28,18.6,0,18.6,,
1991,11,29,6.8,0,6.8,,
1991,11,30,0.4,0,0.4,,
1991,12,1,0,0,0,,
1991,12,2,10,0,10,,
1991,12,3,3.2,0,3.2,,
1991,12,4,0,0,0,,
1991,12,5,0,6.2,6.2,,
1991,12,6,3,0,3,,
1991,12,7,0,0,0,,
1991,12,8,2.6,0,2.6,,
1991,12,9,0.4,0,0.4,,
1991,12,10,0,0,0,,
1991,12,11,0,0,0,,
1991,12,12,6.6,0,6.6,,
1991,12,13,0.6,0,0.6,,
1991,12,14,1.4,0,1.4,,
1991,12,15,0,10,10,,
1991,12,16,0,14,14,,
1991,12,17,0,2,2,,
1991,12,18,0,0,0,,
1991,12,19,0,0,0,,
1991,12,20,7.8,0,7.8,,
1991,12,21,0,0,0,,
1991,12,22,0.2,0,0.2,,
1991,12,23,0,0,0,,
1991,12,24,0,0,0,,
1991,12,25,0,0,0,,
1991,12,26,0,0,0,,
1991,12,27,0,0,0,,
1991,12,28,8.2,0,8.2,,
1991,12,29,5.6,0,5.6,,
1991,12,30,0,0,0,,
1991,12,31,0,0,0,,
1992,1,1,0,0,0,,
1992,1,2,0,0,0,,
1992,1,3,0,0,0,,
1992,1,4,0,0,0,,
1992,1,5,0,0,0,,
1992,1,6,1,0,1,,
1992,1,7,0,0,0,,
1992,1,8,0.8,0,0.8,,
1992,1,9,1.8,0,1.8,,
1992,1,10,0,2,2,,
1992,1,11,0,0,0,,
1992,1,12,1.2,0,1.2,,
1992,1,13,13,0,13,,
1992,1,14,1,4,5,,
1992,1,15,0,0,0,,
1992,1,16,0,6,6,,
1992,1,17,0,1,1,,
1992,1,18,0,0,0,,
1992,1,19,0,0,0,,
1992,1,20,0,10,10,,
1992,1,21,0,0,0,,
1992,1,22,1.7,0,1.7,,
1992,1,23,10.8,0,10.8,,
1992,1,24,0,0,0,,
1992,1,25,0,0,0,,
1992,1,26,0,0,0,,
1992,1,27,0,0,0,,
1992,1,28,0,0,0,,
1992,1,29,0,0,0,,
1992,1,30,0,0,0,,
1992,1,31,0,0,0,,
1992,2,1,0,0,0,,
1992,2,2,0,0,0,,
1992,2,3,0,0,0,,
1992,2,4,0,0,0,,
1992,2,5,0,0,0,,
1992,2,6,0,0,0,,
1992,2,7,0,3,3,,
1992,2,8,0,0,0,,
1992,2,9,0,0,0,,
1992,2,10,0,0,0,,
1992,2,11,0,0,0,,
1992,2,12,0,0,0,,
1992,2,13,0,2.2,2.2,,
1992,2,14,0,0,0,,
1992,2,15,10,0,10,,
1992,2,16,0,2.4,2.4,,
1992,2,17,0,0,0,,
1992,2,18,5.6,0,5.6,,
1992,2,19,0,0,0,,
1992,2,20,0,0,0,,
1992,2,21,0,0,0,,
1992,2,22,9.2,0,9.2,,
1992,2,23,0,0,0,,
1992,2,24,0,0,0,,
1992,2,25,2,0,2,,
1992,2,26,0,0,0,,
1992,2,27,0,0,0,,
1992,2,28,5.2,0,5.2,,
1992,2,29,0,0,0,,
1992,3,1,0,0,0,,
1992,3,2,0,0,0,,
1992,3,3,0,0,0,,
1992,3,4,0,0,0,,
1992,3,5,0,0,0,,
1992,3,6,2,0,2,,
1992,3,7,6.2,0,6.2,,
1992,3,8,0.6,0,0.6,,
