Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]"," *Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3], Inflow concentration of NO3 [mg m-3], Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3], Inflow pH,Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2002,10,31,58717.8131,6,,,,,,,,,11510,,,,,,,,,,,,,,
2002,11,1,61164.38865,6,,,,,,,,,11180,,,,,,,,,,,,,,
2002,11,2,66057.53974,5.5,,,,,,,,,11230,,,,,,,,,,,,,,
2002,11,3,63610.9642,5,,,,,,,,,11240,,,,,,,,,,,,,,
2002,11,4,63610.9642,5.5,,,,,,,,,10760,,,,,,,,,,,,,,
2002,11,5,70950.69083,5.5,,,,,,,,,10110,,,,,,,,,,,,,,
2002,11,6,119882.2018,6,,,,,,,,,8560,,,,,,,,,,,,,,
2002,11,7,107649.324,6,,,,,,,,,8430,,,,,,,,,,,,,,
2002,11,8,88076.71966,6.5,,,,,,,,,8850,,,,,,,,,,,,,,
2002,11,9,80736.99302,8,,,,,,,,,8650,,,,,,,,,,,,,,
2002,11,10,357200.0297,11,,,,,,,,,6260,,,,,,,,,,,,,,
2002,11,11,905232.952,12,,,,,,,,,6630,,,,,,,,,,,,,,
2002,11,12,286249.3389,9.5,,,,,,,,,8330,,,,,,,,,,,,,,
2002,11,13,146794.5328,8.5,,,,,,,,,9400,,,,,,,,,,,,,,
2002,11,14,95416.44629,8,,,,,,,,,9420,,,,,,,,,,,,,,
2002,11,15,171260.2882,8.5,,,,,,,,,7660,,,,,,,,,,,,,,
2002,11,16,166367.1371,6,,,,,,,,,8170,,,,,,,,,,,,,,
2002,11,17,105202.7485,5,,,,,,,,,10220,,,,,,,,,,,,,,
2002,11,18,75843.84193,4,,,,,,,,,11160,,,,,,,,,,,,,,
2002,11,19,100309.5974,5.5,,,,,,,,,9600,,,,,,,,,,,,,,
2002,11,20,102756.1729,6.5,,,,,,,,,9230,,,,,,,,,,,,,,
2002,11,21,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,22,415917.8428,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,23,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,24,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,25,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,26,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,27,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,28,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,29,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2002,11,30,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,1,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,2,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,3,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,4,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,5,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,6,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,7,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,8,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,9,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,10,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,11,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,12,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,13,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,14,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,15,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,16,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,17,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,18,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,19,293589.0655,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,20,464849.3537,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,21,313161.6699,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,22,183493.166,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,23,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,24,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,25,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,26,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,27,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,28,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,29,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,30,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,31,198172.6192,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,173706.8638,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,2,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,3,95416.44629,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,4,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,5,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,6,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,7,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,8,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,9,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,10,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,11,90523.2952,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,12,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,13,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,14,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,15,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,16,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,17,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,18,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,19,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,20,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,21,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,22,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,23,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,24,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,25,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,26,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,27,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,28,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,29,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,30,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,31,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,1,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,2,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,3,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,4,220191.7991,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,5,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,6,114989.0507,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,7,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,8,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,9,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,10,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,11,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,12,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,13,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,14,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,15,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,16,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,17,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,18,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,19,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,20,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,21,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,22,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,23,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,24,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,25,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,26,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,27,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,2,28,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,1,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,2,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,3,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,4,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,5,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,6,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,7,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,8,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,9,178600.0149,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,10,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,11,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,12,102756.1729,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,13,132115.0795,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,14,141901.3817,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,15,320501.3965,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,16,658128.8219,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,17,946824.7363,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,18,665468.5485,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,19,364539.7564,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,20,266676.7345,,,,,,,,,,,,,,,,,,,,,,,,
2003,3,21,538246.6201,7,,,,,,,,,10200,,,,,,,,,,,,,,
2003,3,22,369432.9074,4.5,,,,,,,,,11300,,,,,,,,,,,,,,
2003,3,23,261783.5834,5,,,,,,,,,11380,,,,,,,,,,,,,,
2003,3,24,205512.3459,6,,,,,,,,,11510,,,,,,,,,,,,,,
2003,3,25,205512.3459,8,,,,,,,,,10630,,,,,,,,,,,,,,
2003,3,26,207958.9214,8.5,,,,,,,,,10380,,,,,,,,,,,,,,
2003,3,27,166367.1371,8,,,,,,,,,11400,,,,,,,,,,,,,,
2003,3,28,154134.2594,9,,,,,,,,,11030,,,,,,,,,,,,,,
2003,3,29,577391.8289,9.5,,,,,,,,,8780,,,,,,,,,,,,,,
2003,3,30,379219.2096,6.5,,,,,,,,,11440,,,,,,,,,,,,,,
2003,3,31,242210.9791,6,,,,,,,,,12100,,,,,,,,,,,,,,
2003,4,1,190832.8926,8,,,,,,,,,12130,,,,,,,,,,,,,,
2003,4,2,163920.5616,10,,,,,,,,,11670,,,,,,,,,,,,,,
2003,4,3,134561.655,9.5,,,,,,,,,10660,,,,,,,,,,,,,,
2003,4,4,457509.6271,6,,,,,,,,,11030,,,,,,,,,,,,,,
2003,4,5,1732175.487,4.5,,,,,,,,,11790,,,,,,,,,,,,,,
2003,4,6,1225734.349,5,,,,,,,,,11950,,,,,,,,,,,,,,
2003,4,7,469742.5048,3.5,,,,,,,,,12420,,,,,,,,,,,,,,
2003,4,8,386558.9363,3,,,,,,,,,12930,,,,,,,,,,,,,,
2003,4,9,342520.5764,4,,,,,,,,,13010,,,,,,,,,,,,,,
2003,4,10,393898.6629,6,,,,,,,,,12100,,,,,,,,,,,,,,
2003,4,11,313161.6699,7,,,,,,,,,11670,,,,,,,,,,,,,,
2003,4,12,251997.2812,8.5,,,,,,,,,11400,,,,,,,,,,,,,,
2003,4,13,207958.9214,9,,,,,,,,,11690,,,,,,,,,,,,,,
2003,4,14,183493.166,10.5,,,,,,,,,11760,,,,,,,,,,,,,,
2003,4,15,163920.5616,13,,,,,,,,,11130,,,,,,,,,,,,,,
2003,4,16,149241.1083,14,,,,,,,,,10460,,,,,,,,,,,,,,
2003,4,17,139454.8061,10.5,,,,,,,,,10610,,,,,,,,,,,,,,
2003,4,18,127221.9284,10,,,,,,,,,10140,,,,,,,,,,,,,,
2003,4,19,112542.4751,12,,,,,,,,,10890,,,,,,,,,,,,,,
2003,4,20,232424.6769,14,,,,,,,,,9240,,,,,,,,,,,,,,
2003,4,21,565158.9511,14,,,,,,,,,6130,,,,,,,,,,,,,,
2003,4,22,237317.828,11,,,,,,,,,,,,,,,,,,,,,,,
2003,4,23,173706.8638,10,,,,,,,,,,,,,,,,,,,,,,,
2003,4,24,139454.8061,11.5,,,,,,,,,11170,,,,,,,,,,,,,,
2003,4,25,122328.7773,12,,,,,,,,,11160,,,,,,,,,,,,,,
2003,4,26,114989.0507,12,,,,,,,,,11810,,,,,,,,,,,,,,
2003,4,27,102756.1729,12.5,,,,,,,,,12040,,,,,,,,,,,,,,
2003,4,28,95416.44629,14.5,,,,,,,,,11490,,,,,,,,,,,,,,
2003,4,29,90523.2952,15,,,,,,,,,10860,,,,,,,,,,,,,,
2003,4,30,139454.8061,14,,,,,,,,,8940,,,,,,,,,,,,,,
2003,5,1,927252.1319,14,,,,,,,,,7530,,,,,,,,,,,,,,
2003,5,2,1108298.722,13.5,,,,,,,,,8200,,,,,,,,,,,,,,
2003,5,3,528460.3179,13.5,,,,,,,,,9110,,,,,,,,,,,,,,
2003,5,4,298482.2166,13.5,,,,,,,,,9530,,,,,,,,,,,,,,
2003,5,5,548032.9223,13.5,,,,,,,,,8300,,,,,,,,,,,,,,
2003,5,6,773117.8725,14.5,,,,,,,,,8530,,,,,,,,,,,,,,
2003,5,7,376772.6341,15,,,,,,,,,8560,,,,,,,,,,,,,,
2003,5,8,288695.9144,14,,,,,,,,,8970,,,,,,,,,,,,,,
2003,5,9,423257.5695,13.5,,,,,,,,,8800,,,,,,,,,,,,,,
2003,5,10,452616.476,15,,,,,,,,,8480,,,,,,,,,,,,,,
2003,5,11,315608.2454,16,,,,,,,,,8350,,,,,,,,,,,,,,
2003,5,12,322947.9721,13.5,,,,,,,,,8640,,,,,,,,,,,,,,
2003,5,13,254443.8568,13,,,,,,,,,9600,,,,,,,,,,,,,,
2003,5,14,207958.9214,14.5,,,,,,,,,9170,,,,,,,,,,,,,,
2003,5,15,203065.7703,14.5,,,,,,,,,8300,,,,,,,,,,,,,,
2003,5,16,212852.0725,14,,,,,,,,,8630,,,,,,,,,,,,,,
2003,5,17,181046.5904,15.5,,,,,,,,,9290,,,,,,,,,,,,,,
2003,5,18,159027.4105,16,,,,,,,,,9000,,,,,,,,,,,,,,
2003,5,19,141901.3817,16.5,,,,,,,,,9280,,,,,,,,,,,,,,
2003,5,20,269123.3101,17,,,,,,,,,6720,,,,,,,,,,,,,,
2003,5,21,203065.7703,15.5,,,,,,,,,7690,,,,,,,,,,,,,,
2003,5,22,132115.0795,15,,,,,,,,,8970,,,,,,,,,,,,,,
2003,5,23,107649.324,14.5,,,,,,,,,8780,,,,,,,,,,,,,,
2003,5,24,97863.02184,13.5,,,,,,,,,9030,,,,,,,,,,,,,,
2003,5,25,102756.1729,14,,,,,,,,,9470,,,,,,,,,,,,,,
2003,5,26,92969.87075,15,,,,,,,,,8970,,,,,,,,,,,,,,
2003,5,27,90523.2952,15,,,,,,,,,8770,,,,,,,,,,,,,,
2003,5,28,95416.44629,15.5,,,,,,,,,8780,,,,,,,,,,,,,,
2003,5,29,95416.44629,17,,,,,,,,,7650,,,,,,,,,,,,,,
2003,5,30,102756.1729,17.5,,,,,,,,,6910,,,,,,,,,,,,,,
2003,5,31,919912.4053,15.5,,,,,,,,,7260,,,,,,,,,,,,,,
2003,6,1,689934.304,15,,,,,,,,,8070,,,,,,,,,,,,,,
2003,6,2,274016.4612,16,,,,,,,,,8170,,,,,,,,,,,,,,
2003,6,3,185939.7415,16.5,,,,,,,,,7670,,,,,,,,,,,,,,
2003,6,4,185939.7415,14.5,,,,,,,,,7660,,,,,,,,,,,,,,
2003,6,5,217745.2236,13.5,,,,,,,,,7820,,,,,,,,,,,,,,
2003,6,6,166367.1371,15,,,,,,,,,8300,,,,,,,,,,,,,,
2003,6,7,134561.655,17,,,,,,,,,7790,,,,,,,,,,,,,,
2003,6,8,144347.9572,17,,,,,,,,,7150,,,,,,,,,,,,,,
2003,6,9,234871.2524,17,,,,,,,,,6600,,,,,,,,,,,,,,
2003,6,10,198172.6192,17.5,,,,,,,,,7240,,,,,,,,,,,,,,
2003,6,11,168813.7127,18.5,,,,,,,,,6620,,,,,,,,,,,,,,
2003,6,12,337627.4253,17.5,,,,,,,,,6490,,,,,,,,,,,,,,
2003,6,13,425704.145,17,,,,,,,,,6980,,,,,,,,,,,,,,
2003,6,14,232424.6769,19,,,,,,,,,7330,,,,,,,,,,,,,,
2003,6,15,168813.7127,20,,,,,,,,,7030,,,,,,,,,,,,,,
2003,6,16,124775.3528,20,,,,,,,,,6920,,,,,,,,,,,,,,
2003,6,17,107649.324,19,,,,,,,,,6700,,,,,,,,,,,,,,
2003,6,18,141901.3817,19,,,,,,,,,6450,,,,,,,,,,,,,,
2003,6,19,890553.4987,20.5,,,,,,,,,5880,,,,,,,,,,,,,,
2003,6,20,697274.0306,19.5,,,,,,,,,6950,,,,,,,,,,,,,,
2003,6,21,276463.0367,20,,,,,,,,,6970,,,,,,,,,,,,,,
2003,6,22,188386.317,21,,,,,,,,,6810,,,,,,,,,,,,,,
2003,6,23,139454.8061,21.5,,,,,,,,,6640,,,,,,,,,,,,,,
2003,6,24,110095.8996,22.5,,,,,,,,,6510,,,,,,,,,,,,,,
2003,6,25,90523.2952,23.5,,,,,,,,,6320,,,,,,,,,,,,,,
2003,6,26,90523.2952,23.5,,,,,,,,,5820,,,,,,,,,,,,,,
2003,6,27,127221.9284,22,,,,,,,,,4620,,,,,,,,,,,,,,
2003,6,28,83183.56856,21,,,,,,,,,5300,,,,,,,,,,,,,,
2003,6,29,141901.3817,20.5,,,,,,,,,5650,,,,,,,,,,,,,,
2003,6,30,276463.0367,21,,,,,,,,,5750,,,,,,,,,,,,,,
2003,7,1,124775.3528,22,,,,,,,,,6390,,,,,,,,,,,,,,
2003,7,2,88076.71966,22.5,,,,,,,,,6260,,,,,,,,,,,,,,
2003,7,3,78290.41747,23.5,,,,,,,,,6270,,,,,,,,,,,,,,
2003,7,4,105202.7485,24,,,,,,,,,5860,,,,,,,,,,,,,,
2003,7,5,200619.1948,24,,,,,,,,,4600,,,,,,,,,,,,,,
2003,7,6,171260.2882,23.5,,,,,,,,,5330,,,,,,,,,,,,,,
2003,7,7,234871.2524,23,,,,,,,,,5020,,,,,,,,,,,,,,
2003,7,8,188386.317,23.5,,,,,,,,,5250,,,,,,,,,,,,,,
2003,7,9,278909.6122,23,,,,,,,,,5390,,,,,,,,,,,,,,
2003,7,10,132115.0795,23,,,,,,,,,6110,,,,,,,,,,,,,,
2003,7,11,105202.7485,21.5,,,,,,,,,6220,,,,,,,,,,,,,,
2003,7,12,92969.87075,20.5,,,,,,,,,7010,,,,,,,,,,,,,,
2003,7,13,80736.99302,20.5,,,,,,,,,7070,,,,,,,,,,,,,,
2003,7,14,122328.7773,21.5,,,,,,,,,6440,,,,,,,,,,,,,,
2003,7,15,63610.9642,21.5,,,,,,,,,6710,,,,,,,,,,,,,,
2003,7,16,56271.23756,21.5,,,,,,,,,7130,,,,,,,,,,,,,,
2003,7,17,53824.66201,22,,,,,,,,,7290,,,,,,,,,,,,,,
2003,7,18,51378.08647,22,,,,,,,,,7200,,,,,,,,,,,,,,
2003,7,19,48931.51092,21,,,,,,,,,7180,,,,,,,,,,,,,,
2003,7,20,48931.51092,21,,,,,,,,,7320,,,,,,,,,,,,,,
2003,7,21,151687.6839,21,,,,,,,,,5560,,,,,,,,,,,,,,
2003,7,22,127221.9284,21,,,,,,,,,5880,,,,,,,,,,,,,,
2003,7,23,75843.84193,20.5,,,,,,,,,7020,,,,,,,,,,,,,,
2003,7,24,58717.8131,20.5,,,,,,,,,7420,,,,,,,,,,,,,,
2003,7,25,48931.51092,21.5,,,,,,,,,7230,,,,,,,,,,,,,,
2003,7,26,46484.93537,21.5,,,,,,,,,7050,,,,,,,,,,,,,,
2003,7,27,46484.93537,22,,,,,,,,,6810,,,,,,,,,,,,,,
2003,7,28,41591.78428,21.5,,,,,,,,,6800,,,,,,,,,,,,,,
2003,7,29,41591.78428,21,,,,,,,,,6940,,,,,,,,,,,,,,
2003,7,30,41591.78428,21,,,,,,,,,7090,,,,,,,,,,,,,,
2003,7,31,39145.20874,21.5,,,,,,,,,7140,,,,,,,,,,,,,,
2003,8,1,48931.51092,22,,,,,,,,,6730,,,,,,,,,,,,,,
2003,8,2,183493.166,22,,,,,,,,,4610,,,,,,,,,,,,,,
2003,8,3,129668.5039,23,,,,,,,,,5980,,,,,,,,,,,,,,
2003,8,4,200619.1948,22,,,,,,,,,6260,,,,,,,,,,,,,,
2003,8,5,144347.9572,22.5,,,,,,,,,6770,,,,,,,,,,,,,,
2003,8,6,274016.4612,22.5,,,,,,,,,6170,,,,,,,,,,,,,,
2003,8,7,190832.8926,23.5,,,,,,,,,6850,,,,,,,,,,,,,,
2003,8,8,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,9,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,10,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,11,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,12,83183.56856,22,,,,,,,,,6890,,,,,,,,,,,,,,
2003,8,13,293589.0655,22.5,,,,,,,,,6010,,,,,,,,,,,,,,
2003,8,14,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,15,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
2003,8,16,528460.3179,24.5,,,,,,,,,5110,,,,,,,,,,,,,,
2003,8,17,217745.2236,23,,,,,,,,,5960,,,,,,,,,,,,,,
2003,8,18,97863.02184,21.5,,,,,,,,,6480,,,,,,,,,,,,,,
2003,8,19,70950.69083,21.5,,,,,,,,,6530,,,,,,,,,,,,,,
2003,8,20,61164.38865,22,,,,,,,,,6450,,,,,,,,,,,,,,
2003,8,21,66057.53974,23,,,,,,,,,6300,,,,,,,,,,,,,,
2003,8,22,92969.87075,23.5,,,,,,,,,5740,,,,,,,,,,,,,,
2003,8,23,75843.84193,22,,,,,,,,,5990,,,,,,,,,,,,,,
2003,8,24,63610.9642,21,,,,,,,,,6660,,,,,,,,,,,,,,
2003,8,25,53824.66201,21.5,,,,,,,,,6430,,,,,,,,,,,,,,
2003,8,26,156580.8349,23,,,,,,,,,4770,,,,,,,,,,,,,,
2003,8,27,161473.986,23.5,,,,,,,,,5420,,,,,,,,,,,,,,
2003,8,28,97863.02184,22.5,,,,,,,,,6470,,,,,,,,,,,,,,
2003,8,29,80736.99302,22.5,,,,,,,,,6370,,,,,,,,,,,,,,
2003,8,30,83183.56856,21.5,,,,,,,,,6210,,,,,,,,,,,,,,
2003,8,31,61164.38865,20,,,,,,,,,7020,,,,,,,,,,,,,,
2003,9,1,217745.2236,19,,,,,,,,,6950,,,,,,,,,,,,,,
2003,9,2,215298.648,19,,,,,,,,,7310,,,,,,,,,,,,,,
2003,9,3,132115.0795,20,,,,,,,,,7290,,,,,,,,,,,,,,
2003,9,4,88076.71966,19.5,,,,,,,,,7430,,,,,,,,,,,,,,
2003,9,5,68504.11529,19,,,,,,,,,7880,,,,,,,,,,,,,,
2003,9,6,61164.38865,18.5,,,,,,,,,8250,,,,,,,,,,,,,,
2003,9,7,53824.66201,19,,,,,,,,,8370,,,,,,,,,,,,,,
2003,9,8,51378.08647,20,,,,,,,,,8340,,,,,,,,,,,,,,
2003,9,9,48931.51092,20,,,,,,,,,8590,,,,,,,,,,,,,,
2003,9,10,51378.08647,19.5,,,,,,,,,8790,,,,,,,,,,,,,,
2003,9,11,58717.8131,20,,,,,,,,,8140,,,,,,,,,,,,,,
2003,9,12,58717.8131,20,,,,,,,,,7620,,,,,,,,,,,,,,
2003,9,13,58717.8131,20,,,,,,,,,7480,,,,,,,,,,,,,,
2003,9,14,66057.53974,20.5,,,,,,,,,7150,,,,,,,,,,,,,,
2003,9,15,188386.317,20.5,,,,,,,,,5790,,,,,,,,,,,,,,
2003,9,16,137008.2306,19,,,,,,,,,6980,,,,,,,,,,,,,,
2003,9,17,75843.84193,19,,,,,,,,,7910,,,,,,,,,,,,,,
2003,9,18,53824.66201,19.5,,,,,,,,,7890,,,,,,,,,,,,,,
2003,9,19,139454.8061,19.5,,,,,,,,,6420,,,,,,,,,,,,,,
2003,9,20,100309.5974,17.5,,,,,,,,,6840,,,,,,,,,,,,,,
2003,9,21,58717.8131,16.5,,,,,,,,,7680,,,,,,,,,,,,,,
2003,9,22,645895.9441,18,,,,,,,,,7000,,,,,,,,,,,,,,
2003,9,23,1154783.658,18,,,,,,,,,6900,,,,,,,,,,,,,,
2003,9,24,325394.5476,17,,,,,,,,,7700,,,,,,,,,,,,,,
2003,9,25,785350.7503,16.5,,,,,,,,,7360,,,,,,,,,,,,,,
2003,9,26,330287.6987,16,,,,,,,,,8020,,,,,,,,,,,,,,
2003,9,27,472189.0804,16.5,,,,,,,,,7580,,,,,,,,,,,,,,
2003,9,28,261783.5834,15.5,,,,,,,,,8080,,,,,,,,,,,,,,
2003,9,29,163920.5616,14,,,,,,,,,8690,,,,,,,,,,,,,,
2003,9,30,114989.0507,12.5,,,,,,,,,9280,,,,,,,,,,,,,,
2003,10,1,100309.5974,11.8,,,,,,,,,9660,,,,,,,,,,,,,,
2003,10,2,95416.44629,10.1,,,,,,,,,10110,,,,,,,,,,,,,,
2003,10,3,92969.87075,9.7,,,,,,,,,10290,,,,,,,,,,,,,,
2003,10,4,166367.1371,10.7,,,,,,,,,8980,,,,,,,,,,,,,,
2003,10,5,127221.9284,10,,,,,,,,,9160,,,,,,,,,,,,,,
